run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
885,8_terrain_compliance,evo_g000110_c3,2026-03-20 11:28:18,,,,,,,,,0.403114,1.819072,4.447355,0.573137,,,,,,,,,,,,,15.5213,PASS,
888,8_terrain_compliance,evo_g000110_c6,2026-03-20 11:28:18,,,,,,,,,0.388438,1.799713,4.540484,0.591438,,,,,,,,,,,,,6.7608,PASS,
891,8_terrain_compliance,evo_g000111_c1,2026-03-20 11:28:19,,,,,,,,,0.380155,1.891575,4.467912,0.582434,,,,,,,,,,,,,15.3851,PASS,
892,8_terrain_compliance,evo_g000111_c2,2026-03-20 11:28:19,,,,,,,,,0.385546,1.841698,4.601732,0.579199,,,,,,,,,,,,,16.1824,PASS,
893,8_terrain_compliance,evo_g000111_c3,2026-03-20 11:28:19,,,,,,,,,0.399412,1.88242,4.653491,0.57678,,,,,,,,,,,,,15.0677,PASS,
895,8_terrain_compliance,evo_g000111_c5,2026-03-20 11:28:19,,,,,,,,,0.384152,1.911596,4.581055,0.601858,,,,,,,,,,,,,17.9897,PASS,
896,8_terrain_compliance,evo_g000111_c6,2026-03-20 11:28:19,,,,,,,,,0.38111,1.911123,4.549985,0.609225,,,,,,,,,,,,,17.5552,PASS,
890,8_terrain_compliance,evo_g000111_c0,2026-03-20 11:28:19,,,,,,,,,0.385968,1.821517,4.429008,0.591987,,,,,,,,,,,,,16.1961,PASS,
897,8_terrain_compliance,evo_g000111_c7,2026-03-20 11:28:19,,,,,,,,,0.405717,1.74087,4.471349,0.562068,,,,,,,,,,,,,17.4842,PASS,
894,8_terrain_compliance,evo_g000111_c4,2026-03-20 11:28:19,,,,,,,,,0.397689,1.820287,4.654334,0.583179,,,,,,,,,,,,,16.2093,PASS,
899,8_terrain_compliance,evo_g000112_c1,2026-03-20 11:28:20,,,,,,,,,0.389605,1.817296,4.559729,0.568195,,,,,,,,,,,,,15.7663,PASS,
898,8_terrain_compliance,evo_g000112_c0,2026-03-20 11:28:20,,,,,,,,,0.395125,1.833231,4.4344,0.569407,,,,,,,,,,,,,8.5021,PASS,
900,8_terrain_compliance,evo_g000112_c2,2026-03-20 11:28:20,,,,,,,,,0.403277,1.868182,4.48657,0.588719,,,,,,,,,,,,,15.2745,PASS,
902,8_terrain_compliance,evo_g000112_c4,2026-03-20 11:28:20,,,,,,,,,0.389706,1.86146,4.40001,0.57193,,,,,,,,,,,,,18.4223,PASS,
903,8_terrain_compliance,evo_g000112_c5,2026-03-20 11:28:20,,,,,,,,,0.389561,1.799818,4.417435,0.605751,,,,,,,,,,,,,17.2154,PASS,
901,8_terrain_compliance,evo_g000112_c3,2026-03-20 11:28:20,,,,,,,,,0.391121,1.818182,4.542183,0.589448,,,,,,,,,,,,,16.0178,PASS,
905,8_terrain_compliance,evo_g000112_c7,2026-03-20 11:28:20,,,,,,,,,0.39236,1.873503,4.430974,0.58004,,,,,,,,,,,,,12.219,PASS,
904,8_terrain_compliance,evo_g000112_c6,2026-03-20 11:28:20,,,,,,,,,0.398205,1.880895,4.286426,0.600877,,,,,,,,,,,,,16.3713,PASS,
912,8_terrain_compliance,evo_g000113_c6,2026-03-20 11:28:21,,,,,,,,,0.400714,1.876914,4.383848,0.588931,,,,,,,,,,,,,17.6291,PASS,
913,8_terrain_compliance,evo_g000113_c7,2026-03-20 11:28:21,,,,,,,,,0.392321,1.812669,4.475967,0.601344,,,,,,,,,,,,,15.8016,PASS,
911,8_terrain_compliance,evo_g000113_c5,2026-03-20 11:28:21,,,,,,,,,0.39,1.845731,4.512154,0.597766,,,,,,,,,,,,,18.7016,PASS,
909,8_terrain_compliance,evo_g000113_c3,2026-03-20 11:28:21,,,,,,,,,0.392232,1.84892,4.476512,0.553491,,,,,,,,,,,,,16.701,PASS,
906,8_terrain_compliance,evo_g000113_c0,2026-03-20 11:28:21,,,,,,,,,0.392328,1.878436,4.481379,0.58274,,,,,,,,,,,,,14.9148,PASS,
908,8_terrain_compliance,evo_g000113_c2,2026-03-20 11:28:21,,,,,,,,,0.408681,1.846304,4.460953,0.5957,,,,,,,,,,,,,16.8871,PASS,
907,8_terrain_compliance,evo_g000113_c1,2026-03-20 11:28:21,,,,,,,,,0.3974,1.771574,4.545251,0.579781,,,,,,,,,,,,,15.832,PASS,
910,8_terrain_compliance,evo_g000113_c4,2026-03-20 11:28:21,,,,,,,,,0.391023,1.787656,4.412007,0.573367,,,,,,,,,,,,,16.1055,PASS,
919,8_terrain_compliance,evo_g000114_c5,2026-03-20 11:28:22,,,,,,,,,0.40075,1.84807,4.624747,0.598398,,,,,,,,,,,,,15.8317,PASS,
