run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
78,s05_vel_pi_leg_cycling,g000009_c4,9,,,,,,2.469717446798399,0.04233096654397793,0.15,,,,,,,17.9305,30.8373,10.361,0.0,1.0629,0.006906,0.358,13.0,13.0,,,,,,4.98175,PASS,
79,s05_vel_pi_leg_cycling,g000009_c5,9,,,,,,0.878639508450106,0.047281523481079286,0.1340443341293422,,,,,,,13.7399,30.4116,9.2013,0.0,0.86,0.006702,0.358,13.0,13.0,,,,,,3.95399,PASS,
80,s05_vel_pi_leg_cycling,g000009_c6,9,,,,,,0.01671132610117645,0.001,0.15,,,,,,,2.4783,5.1522,11.2043,0.0,1.1522,0.005736,0.358,0.0,13.0,,,,,,3.70443,PASS,
81,s05_vel_pi_leg_cycling,g000009_c7,9,,,,,,0.05612008645046287,0.007572921261950087,0.1,,,,,,,4.1685,8.6455,6.8989,0.0,0.9257,0.00575,0.358,0.0,13.0,,,,,,3.19395,PASS,
82,s05_vel_pi_leg_cycling,g000010_c0,10,,,,,,10.0,0.0017526839036039901,0.15,,,,,,,19.7632,31.1185,10.7272,0.0,1.1436,0.006981,0.358,13.0,13.0,,,,,,5.40712,PASS,
83,s05_vel_pi_leg_cycling,g000010_c1,10,,,,,,0.02376853955972487,0.0030187375416356075,0.15,,,,,,,2.8297,5.8188,9.9649,0.0,1.0872,0.005737,0.358,0.0,13.0,,,,,,3.54457,PASS,
84,s05_vel_pi_leg_cycling,g000010_c2,10,,,,,,0.22227180554033063,0.002247849279896162,0.15,,,,,,,8.409,21.7938,7.0658,0.0,0.75,0.006038,0.358,0.0,13.0,,,,,,3.0909,PASS,
85,s05_vel_pi_leg_cycling,g000010_c3,10,,,,,,0.5099102929431356,0.0017088893339319699,0.1,,,,,,,10.0503,29.4972,7.6184,0.0,0.709,0.006245,0.358,0.0,13.0,,,,,,3.13203,PASS,
86,s05_vel_pi_leg_cycling,g000010_c4,10,,,,,,1.0202007386801752,0.008644218511230178,0.1381477744925769,,,,,,,14.3869,30.7819,9.3728,0.0,0.9544,0.006798,0.358,13.0,13.0,,,,,,4.30189,PASS,
87,s05_vel_pi_leg_cycling,g000010_c5,10,,,,,,0.03110036356301116,0.271939118197989,0.15,,,,,,,14.1312,22.764,12.0131,0.0,1.4694,0.005717,0.358,0.0,13.0,,,,,,5.82132,PASS,
