run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KFF_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,hip_cmd_rate_rms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
93,s04_vel_pi_staircase,g000011_c3,11,,,,,,0.001,0.049747943505036134,0.1,,,,,,,0.5522,1.2238,1.0046,0.0,0.1819,0.007147,0.0,0.0,3.0,,,,,,200.555785,FAIL,vel error exceeded
94,s04_vel_pi_staircase,g000011_c4,11,,,,,,0.001,0.15452639225719103,0.15,,,,,,,1.0561,2.0935,0.8499,0.0,0.1054,0.007106,0.0,0.0,3.0,,,,,,200.33225,FAIL,vel error exceeded
95,s04_vel_pi_staircase,g000011_c5,11,,,,,,0.0010986213100366805,0.48843632079380533,0.15,,,,,,,1.3462,2.8169,0.6739,0.0,0.1424,0.007122,0.0,0.0,3.0,,,,,,200.479595,FAIL,vel error exceeded
96,s04_vel_pi_staircase,g000011_c6,11,,,,,,0.002101502840276771,1.7679382522502536,0.15,,,,,,,4.5607,8.2108,0.0951,0.0,0.4222,0.006705,0.0,13.0,1.112,,,,,,201.422458,FAIL,vel error exceeded
97,s04_vel_pi_staircase,g000011_c7,11,,,,,,0.001,0.009321753910206843,0.10428027031082235,,,,,,,0.2198,0.4848,1.0787,0.0,0.2228,0.007171,0.0,0.0,3.0,,,,,,200.675007,FAIL,vel error exceeded
98,s04_vel_pi_staircase,g000012_c0,12,,,,,,0.001,0.7766260583354548,0.14239244467549403,,,,,,,2.9295,4.9022,0.5544,0.0,0.2578,0.007203,0.0,0.0,2.692,,,,,,200.899702,FAIL,vel error exceeded
99,s04_vel_pi_staircase,g000012_c1,12,,,,,,0.001,0.017716296148908964,0.1,,,,,,,0.2957,0.6572,1.0626,0.0,0.2137,0.007166,0.0,0.0,3.0,,,,,,200.64826,FAIL,vel error exceeded
100,s04_vel_pi_staircase,g000012_c2,12,,,,,,0.0022696814476198405,0.3156599040336844,0.13636882572713083,,,,,,,1.1887,1.8919,0.7104,0.0,0.0834,0.007092,0.0,0.0,3.0,,,,,,200.275863,FAIL,vel error exceeded
101,s04_vel_pi_staircase,g000012_c3,12,,,,,,0.001,0.9331167067102307,0.15,,,,,,,4.1329,7.6193,0.3936,0.0,0.2822,0.007216,0.0,0.0,2.402,,,,,,201.008313,FAIL,vel error exceeded
102,s04_vel_pi_staircase,g000012_c4,12,,,,,,0.0015439990626363747,0.27867827866878453,0.1,,,,,,,1.1947,1.8883,0.7326,0.0,0.0781,0.00709,0.0,0.0,3.0,,,,,,200.256695,FAIL,vel error exceeded
103,s04_vel_pi_staircase,g000012_c5,12,,,,,,0.001,0.47419911082352173,0.14177779604439011,,,,,,,1.3108,2.7451,0.673,0.0,0.1358,0.007118,0.0,0.0,3.0,,,,,,200.45673,FAIL,vel error exceeded
104,s04_vel_pi_staircase,g000012_c6,12,,,,,,0.0024099521191540763,0.05016763073008365,0.1,,,,,,,0.5627,1.2456,1.0012,0.0,0.1804,0.007146,0.0,0.0,3.0,,,,,,200.551483,FAIL,vel error exceeded
105,s04_vel_pi_staircase,g000012_c7,12,,,,,,0.001,1.5224069628327315,0.12780074454579654,,,,,,,4.1919,7.3666,0.1058,0.0,0.4014,0.006732,0.0,0.0,1.188,,,,,,201.351967,FAIL,vel error exceeded
