run_id,scenario,label,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
5025,4_leg_height_gain_sched,,2026-03-19 14:00:42,0.399267,0.033926,0.000696,49.668603,,,1.8012,5.1677,,,,,12.0,,,,,,0.046741,PASS,
5026,4_leg_height_gain_sched,,2026-03-19 14:00:42,0.383967,0.065297,0.003117,0.329272,,,20.5874,35.645,,,,,0.43,,,,,,200.746539,FAIL,fell over
5027,4_leg_height_gain_sched,,2026-03-19 14:00:44,1.962478,0.023013,0.008695,5.479788,,,4.0678,14.7631,,,,,12.0,,,,,,0.177442,PASS,
5028,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.489549,0.061106,0.002834,25.288037,,,2.1591,5.1828,,,,,12.0,,,,,,0.065298,PASS,
5029,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.132127,0.012809,0.01011,1.628447,,,6.9733,20.8889,,,,,12.0,,,,,,0.490121,PASS,
5030,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.10813,0.022113,0.018413,2.421738,,,7.3926,25.9308,,,,,12.0,,,,,,0.543319,PASS,
5031,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.40182,0.023718,0.003711,5.22748,,,3.0507,8.5114,,,,,12.0,,,,,,0.111546,PASS,
5032,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.178882,0.015618,0.000663,5.904763,,,2.232,6.6007,,,,,12.0,,,,,,0.067222,PASS,
5033,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.227562,0.03695,0.006945,1.647448,,,5.4921,19.9385,,,,,12.0,,,,,,0.312355,PASS,
5034,4_leg_height_gain_sched,,2026-03-19 14:00:44,0.592869,0.027905,0.007377,0.210378,,,17.1265,31.2334,,,,,0.218,,,,,,200.696038,FAIL,fell over
5035,4_leg_height_gain_sched,,2026-03-19 14:00:45,0.407843,0.024889,0.003958,1.506877,,,4.8059,14.5554,,,,,12.0,,,,,,0.225741,PASS,
5036,4_leg_height_gain_sched,,2026-03-19 14:00:45,0.532802,0.032055,0.001922,16.461896,,,2.1053,5.1708,,,,,12.0,,,,,,0.062628,PASS,
5037,4_leg_height_gain_sched,,2026-03-19 14:00:45,0.172746,0.014831,0.00377,2.091551,,,4.6732,16.6269,,,,,12.0,,,,,,0.213172,PASS,
5038,4_leg_height_gain_sched,,2026-03-19 14:00:45,1.052422,0.074932,0.004096,2.710266,,,3.7901,11.731,,,,,12.0,,,,,,0.162241,PASS,
5039,4_leg_height_gain_sched,,2026-03-19 14:00:45,0.047387,0.03108,0.002148,2.811195,,,3.0165,8.7681,,,,,12.0,,,,,,0.109289,PASS,
5040,4_leg_height_gain_sched,,2026-03-19 14:00:45,0.377719,0.011565,0.002222,4.086313,,,2.7563,7.9276,,,,,12.0,,,,,,0.09537,PASS,
5040,4_leg_height_gain_sched,,2026-03-19 14:00:45,0.156055,0.072344,0.001775,2.59851,,,3.2768,12.3296,,,,,12.0,,,,,,0.118573,PASS,
5041,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.268894,0.02868,0.006058,2.452017,,,4.4503,12.6187,,,,,12.0,,,,,,0.198723,PASS,
5042,4_leg_height_gain_sched,,2026-03-19 14:00:47,1.377123,0.061953,0.002832,1.23027,,,4.3916,15.1729,,,,,12.0,,,,,,0.205208,PASS,
5043,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.64388,0.005709,0.004813,3.614288,,,3.7395,12.4665,,,,,12.0,,,,,,0.151931,PASS,
5044,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.20344,0.022406,0.003562,2.198303,,,3.7298,12.1966,,,,,12.0,,,,,,0.159533,PASS,
5045,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.746385,0.007877,0.001961,5.457865,,,2.6397,9.025,,,,,12.0,,,,,,0.086208,PASS,
5046,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.412765,0.019588,0.00084,1.311983,,,3.2407,11.2519,,,,,12.0,,,,,,0.12141,PASS,
5047,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.211296,0.01739,0.001275,4.554193,,,2.4907,7.7556,,,,,12.0,,,,,,0.082058,PASS,
5048,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.386029,0.020786,0.001407,2.740637,,,2.9787,9.6829,,,,,12.0,,,,,,0.104961,PASS,
5049,4_leg_height_gain_sched,,2026-03-19 14:00:47,0.268946,0.036622,0.009121,1.201203,,,22.2272,41.9354,,,,,0.356,,,,,,200.7911,FAIL,fell over
5050,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.963658,0.047731,0.002756,0.814392,,,4.8317,17.6211,,,,,12.0,,,,,,0.250058,PASS,
5051,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.954663,0.038985,0.001481,5.079057,,,2.6983,8.4179,,,,,12.0,,,,,,0.088923,PASS,
5052,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.214952,0.01436,0.004248,3.709042,,,3.3581,11.0741,,,,,12.0,,,,,,0.132726,PASS,
5053,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.15334,0.029194,0.003784,2.664068,,,3.7732,12.6887,,,,,12.0,,,,,,0.154937,PASS,
5054,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.137608,0.027758,0.006144,1.424026,,,5.3056,20.7129,,,,,12.0,,,,,,0.283924,PASS,
5055,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.575525,0.04689,0.006741,2.079793,,,4.9411,18.4288,,,,,12.0,,,,,,0.252531,PASS,
5056,4_leg_height_gain_sched,,2026-03-19 14:00:49,0.673231,0.027542,0.00233,2.189181,,,3.7314,12.5361,,,,,12.0,,,,,,0.150519,PASS,
5057,4_leg_height_gain_sched,,2026-03-19 14:00:50,0.193683,0.015769,0.003921,5.582833,,,3.2867,11.2227,,,,,12.0,,,,,,0.121466,PASS,
5057,4_leg_height_gain_sched,,2026-03-19 14:00:50,0.099721,0.015047,0.00533,7.229837,,,3.1434,10.4267,,,,,12.0,,,,,,0.118701,PASS,
5058,4_leg_height_gain_sched,,2026-03-19 14:00:51,0.198243,0.053865,0.003456,2.719851,,,3.7795,12.2784,,,,,12.0,,,,,,0.151864,PASS,
5059,4_leg_height_gain_sched,,2026-03-19 14:00:51,0.165209,0.023035,0.003228,3.818964,,,3.3893,12.3558,,,,,12.0,,,,,,0.130153,PASS,
5060,4_leg_height_gain_sched,,2026-03-19 14:00:51,0.158799,0.040845,0.001447,2.335804,,,3.3096,12.1037,,,,,12.0,,,,,,0.120228,PASS,
5061,4_leg_height_gain_sched,,2026-03-19 14:00:51,0.319202,0.039768,0.001478,2.52551,,,3.0043,8.6883,,,,,12.0,,,,,,0.10678,PASS,
5062,4_leg_height_gain_sched,,2026-03-19 14:00:51,0.14133,0.036388,0.003809,6.767292,,,3.1629,10.1747,,,,,12.0,,,,,,0.111527,PASS,
5063,4_leg_height_gain_sched,,2026-03-19 14:00:51,0.168773,0.028272,0.001871,2.542748,,,3.3047,11.0121,,,,,12.0,,,,,,0.122857,PASS,
5064,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.282255,0.036036,0.003228,3.419382,,,3.3911,10.3243,,,,,12.0,,,,,,0.132234,PASS,
5065,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.453286,0.020433,0.004151,4.462494,,,3.4417,11.5714,,,,,12.0,,,,,,0.136394,PASS,
5066,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.183834,0.030078,0.006334,3.729292,,,4.0911,13.4412,,,,,12.0,,,,,,0.178095,PASS,
5067,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.292106,0.024985,0.006886,2.068777,,,5.0689,18.0137,,,,,12.0,,,,,,0.246153,PASS,
5068,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.312615,0.043081,0.003766,2.11502,,,4.2048,14.5676,,,,,12.0,,,,,,0.180584,PASS,
5069,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.16473,0.02857,0.005986,4.703093,,,3.7051,11.7438,,,,,12.0,,,,,,0.150979,PASS,
5070,4_leg_height_gain_sched,,2026-03-19 14:00:52,0.294087,0.023649,0.003222,4.232049,,,3.5763,12.1365,,,,,12.0,,,,,,0.136159,PASS,
