time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
3.9595,0.757,0.0,-9.47,4.25,0.49,10.19,11.77,10.36,97.04,94.49,94.49,2.94,6.94
3.9760,0.761,0.0,-9.53,4.26,0.51,10.23,12.00,10.42,96.85,94.33,94.33,3.10,7.09
3.9925,0.753,0.0,-7.78,3.88,0.10,8.54,9.46,8.67,97.31,94.75,94.75,2.56,6.58
4.0090,0.753,0.0,-8.35,4.00,0.23,9.09,10.37,9.24,97.13,94.58,94.58,2.78,6.81
4.0255,0.759,0.0,-7.50,3.81,0.03,8.25,9.21,8.39,97.19,94.65,94.65,2.63,6.64
4.0420,0.765,0.0,-8.31,3.99,0.22,9.04,10.38,9.20,97.01,94.47,94.47,2.84,6.86
4.0585,0.773,0.0,-8.47,4.03,0.26,9.20,10.57,9.36,96.97,94.43,94.43,2.84,6.86
4.0750,0.768,0.0,-10.80,4.55,0.80,11.48,13.63,11.70,96.92,94.43,94.43,3.35,7.27
4.0915,0.767,0.0,-5.72,3.42,-0.38,6.51,6.86,6.63,97.18,94.70,94.70,2.43,6.31
4.1080,0.757,0.0,-6.77,3.66,-0.14,7.55,8.08,7.67,97.52,94.97,94.97,2.40,6.35
4.1245,0.758,0.0,-5.20,3.30,-0.50,6.01,6.19,6.13,97.15,94.70,94.70,2.40,6.23
4.1410,0.756,0.0,-6.64,3.62,-0.17,7.42,8.01,7.54,97.30,94.77,94.77,2.46,6.42
4.1575,0.767,0.0,-8.41,4.01,0.24,9.14,10.47,9.30,96.98,94.44,94.44,2.83,6.85
4.1740,0.768,0.0,-7.82,3.88,0.11,8.56,9.70,8.71,97.07,94.53,94.53,2.73,6.75
4.1905,0.777,0.0,-8.24,3.98,0.21,8.97,10.23,9.13,96.99,94.45,94.45,2.77,6.79
4.2070,0.778,0.0,-9.76,4.31,0.56,10.46,12.30,10.65,96.90,94.38,94.38,3.15,7.12
4.2235,0.768,0.0,-7.51,3.82,0.03,8.27,9.08,8.40,97.34,94.78,94.78,2.51,6.50
4.2400,0.758,0.0,-9.97,4.36,0.61,10.67,12.57,10.87,96.90,94.39,94.39,3.19,7.15
4.2565,0.755,0.0,-9.88,4.34,0.59,10.57,12.52,10.77,96.76,94.26,94.26,3.24,7.20
4.2730,0.746,0.0,-8.38,4.01,0.24,9.11,10.40,9.27,96.96,94.42,94.42,2.79,6.81
4.2895,0.756,0.0,-6.93,3.69,-0.10,7.70,8.39,7.83,97.26,94.72,94.72,2.49,6.47
4.3060,0.749,0.0,-10.56,4.49,0.74,11.24,13.46,11.46,96.79,94.32,94.32,3.45,7.36
4.3225,0.746,0.0,-9.20,4.19,0.43,9.91,11.53,10.09,96.89,94.35,94.35,2.99,6.99
4.3390,0.739,0.0,-8.08,3.94,0.17,8.82,10.09,8.97,96.93,94.40,94.40,2.81,6.83
4.3555,0.749,0.0,-9.84,4.33,0.58,10.53,12.39,10.73,96.85,94.34,94.34,3.16,7.13
4.3720,0.757,0.0,-5.49,3.37,-0.44,6.29,6.42,6.41,97.48,94.99,94.99,2.34,6.17
4.3885,0.754,0.0,-11.09,4.61,0.86,11.76,14.02,12.00,96.95,94.48,94.48,3.44,7.33
4.4050,0.759,0.0,-10.13,4.40,0.64,10.82,12.77,11.03,96.89,94.38,94.38,3.21,7.17
4.4215,0.767,0.0,-9.70,4.30,0.54,10.40,12.21,10.59,96.87,94.35,94.35,3.12,7.10
4.4380,0.767,0.0,-9.47,4.25,0.49,10.18,11.88,10.36,96.95,94.42,94.42,3.05,7.04
4.4545,0.761,0.0,-5.48,3.36,-0.43,6.28,6.52,6.40,97.21,94.73,94.73,2.39,6.24
4.4710,0.771,0.0,-5.74,3.42,-0.38,6.54,6.81,6.65,97.29,94.79,94.79,2.38,6.24
4.4875,0.758,0.0,-8.75,4.09,0.32,9.48,10.82,9.64,97.07,94.52,94.52,2.80,6.82
4.5040,0.770,0.0,-6.69,3.63,-0.15,7.47,8.09,7.59,97.22,94.69,94.69,2.47,6.43
4.5205,0.767,0.0,-11.12,4.62,0.87,11.79,14.12,12.02,96.78,94.32,94.32,3.51,7.39
4.5370,0.765,0.0,-8.52,4.04,0.27,9.26,10.57,9.41,97.06,94.51,94.51,2.80,6.82
4.5535,0.759,0.0,-7.77,3.87,0.09,8.52,9.54,8.66,97.17,94.62,94.62,2.63,6.65
4.5700,0.766,0.0,-9.51,4.26,0.50,10.21,12.03,10.40,96.77,94.26,94.26,3.15,7.13
4.5865,0.772,0.0,-9.51,4.26,0.50,10.21,11.99,10.40,96.79,94.27,94.27,3.11,7.10
4.6030,0.759,0.0,-8.70,4.08,0.31,9.43,10.83,9.59,97.01,94.47,94.47,2.86,6.87
4.6195,0.762,0.0,-7.56,3.83,0.05,8.31,9.38,8.45,97.08,94.54,94.54,2.70,6.71
4.6360,0.752,0.0,-9.17,4.18,0.42,9.88,11.56,10.06,96.79,94.26,94.26,3.05,7.05
4.6525,0.767,0.0,-9.95,4.35,0.60,10.63,12.67,10.84,96.72,94.23,94.23,3.31,7.26
4.6690,0.775,0.0,-8.25,3.98,0.21,8.99,10.22,9.14,97.07,94.52,94.52,2.75,6.78
4.6855,0.768,0.0,-10.81,4.55,0.80,11.48,13.70,11.71,96.78,94.31,94.31,3.41,7.32
4.7020,0.770,0.0,-7.60,3.83,0.06,8.35,9.47,8.49,96.89,94.36,94.36,2.73,6.75
4.7185,0.771,0.0,-9.55,4.27,0.51,10.26,11.93,10.44,97.08,94.55,94.55,3.01,7.01
4.7350,0.780,0.0,-9.87,4.34,0.58,10.56,12.47,10.76,96.88,94.37,94.37,3.20,7.16
4.7515,0.772,0.0,-8.50,4.03,0.27,9.23,10.54,9.39,97.01,94.46,94.46,2.79,6.81
4.7680,0.771,0.0,-7.33,3.77,-0.01,8.09,9.02,8.22,97.12,94.58,94.58,2.62,6.63
4.7845,0.776,0.0,-6.05,3.49,-0.31,6.84,7.14,6.96,97.37,94.85,94.85,2.35,6.24
4.8010,0.785,0.0,-8.23,3.98,0.20,8.97,10.17,9.12,97.12,94.57,94.57,2.73,6.76
4.8175,0.788,0.0,-8.41,4.01,0.24,9.13,10.51,9.30,96.97,94.44,94.44,2.86,6.88
4.8340,0.774,0.0,-8.88,4.12,0.35,9.60,11.08,9.77,96.93,94.39,94.39,2.90,6.91
4.8505,0.775,0.0,-9.33,4.22,0.46,10.05,11.67,10.23,97.02,94.48,94.48,2.99,6.99
4.8670,0.773,0.0,-8.43,4.02,0.25,9.16,10.42,9.32,97.05,94.49,94.49,2.75,6.78
4.8835,0.776,0.0,-9.93,4.35,0.60,10.63,12.46,10.82,96.88,94.36,94.36,3.12,7.10
4.9000,0.776,0.0,-10.25,4.43,0.67,10.95,12.86,11.15,97.03,94.52,94.52,3.18,7.14
4.9165,0.782,0.0,-6.96,3.69,-0.09,7.72,8.49,7.85,97.17,94.64,94.64,2.54,6.53
4.9330,0.775,0.0,-6.78,3.65,-0.13,7.55,8.18,7.68,97.25,94.71,94.71,2.46,6.43
4.9495,0.778,0.0,-7.54,3.82,0.04,8.30,9.24,8.44,97.11,94.56,94.56,2.60,6.61
4.9660,0.785,0.0,-7.77,3.87,0.10,8.51,9.61,8.66,97.02,94.47,94.47,2.70,6.72
4.9825,0.789,0.0,-7.43,3.79,0.02,8.17,9.21,8.32,96.96,94.44,94.44,2.68,6.70
4.9990,0.800,0.0,-7.37,3.78,0.00,8.13,9.04,8.26,97.11,94.57,94.57,2.60,6.60
