time_s,pitch_deg,height_mm,fax_fem_N,flat_fem_N,fax_tib_N,flat_tib_N,fax_cpl_N,fbear_A_N,fbear_C_N,fbear_E_N,fbear_F_N,fbear_W_N,grf_L_N
33.3265,11.789,0.0,-4.51,2.79,-0.17,5.13,6.22,4.91,84.26,82.27,82.27,2.76,5.40
33.3430,11.487,0.0,-3.55,2.59,-0.44,4.19,5.23,4.34,84.16,82.24,82.24,2.85,5.49
33.3595,11.178,0.0,-5.36,2.96,0.08,5.95,7.22,5.93,84.25,82.24,82.24,2.82,5.45
33.3760,10.882,0.0,-4.65,2.81,-0.13,5.26,6.41,5.04,84.28,82.29,82.29,2.80,5.43
33.3925,10.598,0.0,-4.65,2.82,-0.13,5.26,6.43,5.05,84.24,82.25,82.25,2.80,5.44
33.4090,10.309,0.0,-4.32,2.76,-0.24,4.95,5.97,5.03,84.35,82.35,82.35,2.73,5.37
33.4255,10.036,0.0,-5.23,2.93,0.04,5.82,7.07,5.55,84.28,82.27,82.27,2.80,5.44
33.4420,9.757,0.0,-4.07,2.70,-0.31,4.70,5.77,4.81,84.26,82.29,82.29,2.80,5.44
33.4585,9.499,0.0,-5.05,2.90,-0.02,5.65,6.86,5.41,84.28,82.27,82.27,2.79,5.43
33.4750,9.249,0.0,-4.11,2.72,-0.30,4.75,5.77,4.63,84.35,82.36,82.36,2.74,5.39
33.4915,9.005,0.0,-5.18,2.92,0.02,5.77,7.06,5.53,84.24,82.24,82.24,2.84,5.48
33.5080,8.762,0.0,-4.47,2.80,-0.20,5.10,6.15,4.95,84.30,82.29,82.29,2.72,5.37
33.5245,8.524,0.0,-4.20,2.74,-0.28,4.84,5.89,4.95,84.29,82.29,82.29,2.76,5.40
33.5410,8.289,0.0,-3.87,2.69,-0.39,4.53,5.42,4.67,84.40,82.40,82.40,2.66,5.31
33.5575,8.075,0.0,-3.95,2.69,-0.35,4.59,5.63,4.51,84.31,82.33,82.33,2.78,5.42
33.5740,7.863,0.0,-4.34,2.78,-0.24,4.98,6.03,4.85,84.31,82.31,82.31,2.74,5.39
33.5905,7.652,0.0,-4.60,2.82,-0.16,5.22,6.37,5.31,84.33,82.33,82.33,2.79,5.43
33.6070,7.460,0.0,-4.74,2.85,-0.13,5.35,6.51,5.43,84.30,82.29,82.29,2.78,5.42
33.6235,7.258,0.0,-5.02,2.90,-0.04,5.62,6.86,5.44,84.29,82.27,82.27,2.81,5.45
33.6400,7.060,0.0,-5.36,2.97,0.06,5.95,7.26,5.74,84.28,82.25,82.25,2.82,5.47
33.6565,6.859,0.0,-5.82,3.06,0.19,6.40,7.80,6.15,84.30,82.27,82.27,2.85,5.48
33.6730,6.689,0.0,-5.51,3.00,0.10,6.10,7.44,5.88,84.29,82.26,82.26,2.84,5.48
33.6895,6.501,0.0,-4.88,2.89,-0.10,5.50,6.60,5.58,84.42,82.38,82.38,2.70,5.35
33.7060,6.328,0.0,-3.94,2.70,-0.37,4.59,5.58,4.74,84.31,82.31,82.31,2.72,5.37
33.7225,6.159,0.0,-4.74,2.86,-0.13,5.36,6.53,5.23,84.28,82.26,82.26,2.78,5.42
33.7390,5.982,0.0,-5.03,2.91,-0.04,5.64,6.90,5.49,84.27,82.25,82.25,2.82,5.47
33.7555,5.837,0.0,-3.95,2.71,-0.37,4.60,5.60,4.56,84.32,82.31,82.31,2.72,5.37
33.7720,5.428,0.0,-2.47,2.38,-0.77,3.14,4.23,3.43,84.04,82.18,82.18,2.99,5.65
33.7885,4.620,0.0,-4.53,2.82,-0.20,5.16,6.32,5.28,84.32,82.30,82.30,2.79,5.45
33.8050,3.704,0.0,-4.91,2.90,-0.09,5.52,6.76,5.43,84.32,82.28,82.28,2.81,5.46
33.8215,2.693,0.0,-4.95,2.92,-0.09,5.58,6.74,5.49,84.38,82.32,82.32,2.73,5.38
33.8380,1.609,0.0,-5.00,2.94,-0.08,5.63,6.76,5.75,84.39,82.32,82.32,2.69,5.34
33.8545,0.464,0.0,-5.47,3.04,0.05,6.09,7.31,6.01,84.42,82.33,82.33,2.70,5.35
33.8710,-0.726,0.0,-5.55,3.06,0.06,6.16,7.39,6.10,84.38,82.28,82.28,2.69,5.34
33.8875,-1.961,0.0,-5.14,2.99,-0.07,5.78,6.82,5.92,84.39,82.27,82.27,2.56,5.20
33.9040,-3.232,0.0,-5.23,3.02,-0.06,5.88,6.86,5.87,84.45,82.31,82.31,2.49,5.13
33.9205,-4.528,0.0,-6.39,3.24,0.28,6.98,8.42,7.11,84.39,82.27,82.27,2.79,5.43
33.9370,-5.847,0.0,-6.30,3.24,0.24,6.91,8.23,6.90,84.39,82.25,82.25,2.68,5.32
33.9535,-7.179,0.0,-5.78,3.15,0.07,6.42,7.44,6.57,84.40,82.22,82.22,2.43,5.06
33.9700,-8.435,0.0,-7.37,3.46,0.54,7.94,9.66,7.96,84.40,82.27,82.27,2.94,5.56
33.9865,-9.469,0.0,-6.90,3.37,0.39,7.48,9.07,7.65,84.34,82.20,82.20,2.85,5.47
34.0030,-10.325,0.0,-6.65,3.33,0.31,7.25,8.77,7.31,84.30,82.15,82.15,2.80,5.43
34.0195,-11.020,0.0,-7.04,3.40,0.42,7.61,9.47,7.69,84.25,82.14,82.14,3.10,5.74
34.0360,-11.582,0.0,-6.30,3.26,0.19,6.92,8.29,7.09,84.23,82.06,82.06,2.69,5.33
34.0525,-12.051,0.0,-6.17,3.24,0.15,6.79,8.15,6.97,84.19,82.02,82.02,2.68,5.33
34.0690,-12.432,0.0,-6.30,3.26,0.19,6.91,8.39,7.09,84.17,82.01,82.01,2.78,5.43
34.0855,-12.750,0.0,-6.09,3.23,0.12,6.72,8.02,6.82,84.16,81.98,81.98,2.63,5.27
34.1020,-13.017,0.0,-6.87,3.37,0.35,7.44,9.37,7.64,84.14,82.02,82.02,3.18,5.83
34.1185,-13.227,0.0,-6.67,3.33,0.29,7.26,9.01,7.38,84.12,81.98,81.98,3.02,5.67
34.1350,-13.346,0.0,-6.80,3.36,0.32,7.38,9.22,7.50,84.11,81.98,81.98,3.09,5.73
34.1515,-13.331,0.0,-6.23,3.26,0.15,6.85,8.20,7.03,84.07,81.89,81.89,2.66,5.30
34.1680,-13.269,0.0,-6.36,3.28,0.18,6.97,8.45,7.15,84.04,81.88,81.88,2.77,5.41
34.1845,-13.156,0.0,-6.46,3.30,0.21,7.07,8.58,7.25,84.04,81.87,81.87,2.80,5.44
34.2010,-13.001,0.0,-6.74,3.34,0.30,7.31,9.19,7.44,83.99,81.87,81.87,3.13,5.77
34.2175,-12.812,0.0,-6.46,3.30,0.21,7.07,8.64,7.25,83.97,81.82,81.82,2.86,5.50
34.2340,-12.595,0.0,-6.04,3.22,0.09,6.67,7.93,6.77,83.96,81.78,81.78,2.58,5.21
34.2505,-12.377,0.0,-6.29,3.26,0.16,6.90,8.40,7.08,83.93,81.77,81.77,2.80,5.44
34.2670,-12.164,0.0,-6.61,3.32,0.26,7.20,8.90,7.39,83.92,81.79,81.79,2.98,5.62
34.2835,-11.953,0.0,-6.55,3.30,0.24,7.14,8.85,7.24,83.90,81.77,81.77,2.99,5.63
34.3000,-11.715,0.0,-6.25,3.25,0.15,6.86,8.31,7.04,83.89,81.73,81.73,2.76,5.40
34.3165,-11.473,0.0,-6.25,3.25,0.15,6.86,8.38,7.04,83.86,81.71,81.71,2.83,5.47
34.3330,-11.239,0.0,-6.13,3.23,0.11,6.76,8.09,6.84,83.88,81.72,81.72,2.66,5.30
34.3495,-10.995,0.0,-6.42,3.27,0.20,7.02,8.65,7.11,83.84,81.71,81.71,2.93,5.57
34.3660,-10.761,0.0,-6.12,3.22,0.11,6.74,8.12,6.92,83.84,81.69,81.69,2.70,5.34
34.3825,-10.530,0.0,-6.27,3.24,0.16,6.87,8.48,7.05,83.79,81.67,81.67,2.92,5.56
34.3990,-10.317,0.0,-5.73,3.15,-0.00,6.37,7.51,6.45,83.83,81.66,81.66,2.51,5.15
34.4155,-10.100,0.0,-6.11,3.22,0.11,6.73,8.12,6.80,83.83,81.68,81.68,2.73,5.37
34.4320,-9.865,0.0,-6.16,3.22,0.13,6.77,8.28,6.94,83.79,81.66,81.66,2.85,5.49
34.4485,-9.635,0.0,-6.22,3.22,0.15,6.82,8.44,6.89,83.75,81.64,81.64,2.94,5.58
34.4650,-9.417,0.0,-6.01,3.19,0.09,6.62,8.03,6.79,83.77,81.63,81.63,2.76,5.40
34.4815,-9.193,0.0,-5.24,3.05,-0.14,5.90,6.84,5.98,83.78,81.61,81.61,2.38,5.01
34.4980,-8.994,0.0,-6.41,3.26,0.20,7.00,8.61,7.17,83.79,81.67,81.67,2.92,5.56
34.5145,-8.760,0.0,-5.77,3.14,0.02,6.40,7.70,6.46,83.72,81.59,81.59,2.69,5.33
34.5310,-8.544,0.0,-5.90,3.17,0.06,6.52,7.88,6.58,83.76,81.62,81.62,2.72,5.36
34.5475,-8.337,0.0,-6.40,3.26,0.20,6.99,8.54,7.16,83.76,81.64,81.64,2.85,5.50
34.5640,-8.101,0.0,-6.23,3.22,0.16,6.83,8.43,6.99,83.73,81.62,81.62,2.93,5.57
34.5805,-7.908,0.0,-6.26,3.23,0.17,6.86,8.40,6.90,83.74,81.62,81.62,2.87,5.51
34.5970,-7.695,0.0,-6.12,3.20,0.13,6.72,8.28,6.76,83.71,81.60,81.60,2.90,5.55
34.6135,-7.482,0.0,-6.90,3.34,0.36,7.46,9.43,7.63,83.73,81.66,81.66,3.23,5.87
34.6300,-7.258,0.0,-6.66,3.29,0.30,7.23,9.11,7.39,83.67,81.60,81.60,3.17,5.80
34.6465,-7.051,0.0,-6.28,3.23,0.18,6.87,8.47,7.03,83.71,81.61,81.61,2.93,5.58
34.6630,-6.846,0.0,-5.78,3.13,0.03,6.39,7.78,6.43,83.70,81.58,81.58,2.78,5.42
34.6795,-6.651,0.0,-6.16,3.20,0.15,6.76,8.27,6.92,83.73,81.62,81.62,2.85,5.50
34.6960,-6.450,0.0,-6.27,3.22,0.18,6.85,8.52,6.88,83.68,81.59,81.59,3.00,5.64
34.7125,-6.266,0.0,-6.22,3.21,0.17,6.81,8.40,6.83,83.71,81.61,81.61,2.93,5.57
34.7290,-6.076,0.0,-5.65,3.10,-0.00,6.26,7.59,6.42,83.71,81.59,81.59,2.74,5.38
34.7455,-5.896,0.0,-6.32,3.23,0.20,6.91,8.48,7.06,83.74,81.63,81.63,2.90,5.55
34.7620,-5.695,0.0,-5.76,3.12,0.03,6.37,7.73,6.39,83.67,81.56,81.56,2.75,5.40
34.7785,-5.503,0.0,-4.59,2.90,-0.31,5.26,6.12,5.33,83.71,81.58,81.58,2.41,5.04
34.7950,-5.337,0.0,-6.18,3.19,0.16,6.77,8.35,6.92,83.69,81.60,81.60,2.93,5.57
34.8115,-5.159,0.0,-6.06,3.18,0.13,6.66,8.15,6.81,83.69,81.59,81.59,2.85,5.50
34.8280,-4.974,0.0,-5.35,3.04,-0.08,5.98,7.22,6.14,83.72,81.61,81.61,2.69,5.34
34.8445,-4.805,0.0,-4.56,2.90,-0.32,5.24,6.03,5.40,83.76,81.63,81.63,2.37,5.00
34.8610,-4.639,0.0,-5.85,3.13,0.07,6.45,7.93,6.60,83.70,81.61,81.61,2.87,5.51
34.8775,-4.466,0.0,-6.18,3.19,0.17,6.77,8.36,6.91,83.70,81.61,81.61,2.94,5.58
34.8940,-2.239,3.0,18.26,2.90,-5.72,17.44,-21.48,17.30,79.91,84.33,84.33,4.98,0.00
34.9105,-2.193,6.3,-25.20,7.51,5.22,25.72,26.99,24.91,86.26,85.23,85.23,1.45,0.00
34.9270,-1.901,6.8,-10.65,4.06,1.53,11.30,10.47,11.12,84.03,81.65,81.65,0.90,0.00
34.9435,-1.802,4.5,-22.26,6.82,4.33,22.87,23.17,22.36,85.42,83.72,83.72,0.71,0.00
34.9600,-1.746,0.0,15.94,4.71,-4.60,16.42,-12.89,14.10,83.95,86.77,86.77,7.97,19.87
34.9765,-4.921,0.0,0.38,3.90,-2.25,3.34,3.64,3.73,83.89,81.56,81.56,5.82,8.72
34.9930,-8.128,0.0,-1.03,3.72,-1.81,3.39,4.62,3.65,84.07,81.66,81.66,5.04,7.58
35.0095,-11.075,0.0,-2.26,3.64,-1.20,4.04,5.50,4.00,83.93,81.72,81.72,4.53,6.92
35.0260,-13.537,0.0,41.34,16.00,-11.17,44.53,-15.22,44.32,86.58,87.94,87.94,35.75,57.52
35.0425,-11.518,5.0,-12.72,4.74,2.00,13.46,11.65,13.47,85.03,82.33,82.33,1.58,0.00
35.0590,-9.609,9.0,-13.06,4.74,2.10,13.76,12.57,13.49,84.71,82.16,82.16,1.00,0.00
35.0755,-8.266,10.8,-16.25,5.31,2.99,16.83,16.07,16.64,84.71,82.41,82.41,0.55,0.00
35.0920,-10.137,11.6,-8.86,3.94,1.39,9.57,9.16,9.10,82.67,80.81,80.81,1.17,0.00
35.1085,-13.722,9.8,-22.71,6.96,4.52,23.33,23.57,23.07,85.68,84.04,84.04,0.68,0.00
35.1250,-16.680,5.3,-20.68,6.42,3.91,21.31,21.33,21.29,85.26,83.33,83.33,0.40,0.00
35.1415,-19.139,0.0,7.28,3.38,-4.52,7.19,-0.22,7.88,84.33,82.19,82.19,9.60,16.11
35.1580,-21.255,0.0,3.96,1.94,-2.76,3.80,0.36,4.25,82.74,81.39,81.39,5.88,11.44
35.1745,-23.006,0.0,35.07,6.98,-12.25,34.95,-14.72,33.85,86.16,86.58,86.58,25.59,40.78
35.1910,-20.497,0.0,-5.99,4.06,-0.08,7.09,6.02,7.13,84.19,81.72,81.72,1.40,3.57
35.2075,-17.664,7.5,22.76,5.09,-7.03,21.99,-27.94,21.56,80.74,87.57,87.57,4.95,0.00
35.2240,-18.170,15.4,-20.51,6.38,4.20,21.04,21.39,20.99,86.18,84.31,84.31,0.43,0.00
35.2405,-18.697,20.4,-13.13,4.63,2.25,13.73,13.20,13.69,84.70,82.33,82.33,0.37,0.00
35.2570,-19.228,22.8,-11.58,4.22,1.82,12.21,11.12,12.21,84.47,82.03,82.03,0.72,0.00
35.2735,-19.835,22.7,-13.14,4.60,2.17,13.85,11.74,13.78,85.15,82.48,82.48,1.69,0.00
35.2900,-20.490,19.9,-22.03,6.92,4.30,22.70,22.46,22.66,85.99,84.14,84.14,0.43,0.00
35.3065,-21.133,14.6,-32.09,9.11,6.68,32.49,36.14,32.86,84.60,86.13,86.13,3.23,0.00
35.3230,-21.702,6.6,-13.60,4.70,2.18,14.22,13.74,14.32,83.72,81.40,81.40,0.27,0.00
35.3395,-22.544,0.0,6.20,0.82,-3.58,5.96,3.93,5.44,83.11,81.47,81.47,12.47,20.37
35.3560,-24.008,0.0,2.79,1.47,-2.63,2.21,2.75,2.23,82.98,81.25,81.25,6.94,12.67
35.3725,-25.292,0.0,-0.53,2.17,-1.70,1.03,6.62,1.50,83.40,81.47,81.47,7.41,11.75
35.3890,-23.092,0.0,-1.47,2.05,-1.04,1.91,5.93,2.21,82.22,80.60,80.60,5.81,6.68
35.4055,-19.414,2.1,-8.57,3.66,1.02,9.38,6.27,9.23,85.26,82.67,82.67,2.33,0.00
35.4220,-17.661,9.3,5.50,0.36,-2.55,4.81,-6.56,4.73,81.47,81.31,81.31,1.48,0.00
35.4385,-18.297,14.7,-19.96,6.32,3.92,20.62,19.77,20.45,86.50,84.22,84.22,0.83,0.00
35.4550,-18.930,17.5,-27.93,8.12,5.85,28.37,30.76,28.47,85.70,85.61,85.61,1.94,0.00
35.4715,-19.476,17.5,-13.79,4.82,2.28,14.42,14.00,14.40,84.25,81.90,81.90,0.20,0.00
35.4880,-19.998,14.9,-11.68,4.29,1.73,12.33,11.46,12.32,83.88,81.47,81.47,0.42,0.00
35.5045,-20.530,9.6,-14.25,4.95,2.31,14.93,14.15,14.99,83.93,81.51,81.51,0.38,0.00
35.5210,-20.756,1.6,-19.46,6.17,3.48,20.05,20.99,20.15,84.35,82.59,82.59,1.06,0.00
35.5375,-21.045,0.0,4.66,1.61,-3.46,4.05,1.81,3.56,82.91,80.97,80.97,8.02,14.64
35.5540,-21.185,0.0,-2.34,2.80,-1.26,3.07,6.39,3.29,83.32,81.17,81.17,5.09,9.98
35.5705,-20.532,0.0,50.50,8.33,-16.17,50.15,-24.01,49.01,84.94,87.63,87.63,32.86,47.28
35.5870,-15.355,0.0,-18.60,5.87,3.53,19.10,19.66,18.94,84.32,82.45,82.45,0.92,2.05
35.6035,-10.833,3.4,21.96,3.81,-6.42,20.83,-30.80,20.07,82.98,90.35,90.35,6.25,0.00
35.6200,-9.700,9.6,-12.26,4.44,1.95,12.89,12.37,12.40,84.19,81.81,81.81,0.34,0.00
35.6365,-9.248,12.7,-11.15,4.19,1.63,11.84,10.55,11.46,84.33,81.83,81.83,0.60,0.00
35.6530,-8.858,13.3,-13.44,4.73,2.17,14.18,12.08,13.60,85.07,82.37,82.37,1.41,0.00
35.6695,-8.532,11.2,-28.56,8.33,5.76,29.09,31.03,27.81,85.60,85.47,85.47,1.23,0.00
35.6860,-8.140,6.5,-17.80,5.78,3.13,18.44,18.40,17.66,84.65,82.48,82.48,0.13,0.00
35.7025,-7.706,0.0,17.34,2.25,-7.14,16.56,-14.24,14.00,83.22,84.10,84.10,6.30,19.48
35.7190,-8.654,0.0,-5.90,3.72,-0.40,6.62,9.54,6.96,83.73,81.33,81.33,4.25,9.34
35.7355,-9.577,0.0,-6.53,3.58,-0.01,7.17,9.51,7.40,83.52,81.28,81.28,3.64,7.63
35.7520,-10.399,0.0,-7.06,3.47,0.23,7.62,9.66,7.73,83.39,81.20,81.20,3.25,6.57
35.7685,-9.573,0.0,1.71,1.19,-1.32,1.77,3.25,0.89,79.42,78.69,78.69,6.87,8.82
35.7850,-5.465,1.7,30.14,5.71,-8.48,28.98,-39.14,26.94,81.30,93.18,93.18,5.54,0.00
35.8015,-5.408,7.8,-13.46,4.75,2.23,14.10,13.59,13.38,84.36,81.96,81.96,0.26,0.00
35.8180,-5.840,10.7,-11.38,4.24,1.67,12.04,11.10,11.48,84.11,81.67,81.67,0.41,0.00
35.8345,-6.321,11.0,-11.93,4.38,1.78,12.66,10.72,11.88,84.55,81.92,81.92,1.13,0.00
35.8510,-6.855,8.7,-17.58,5.74,3.10,18.31,16.95,17.35,85.46,82.94,82.94,1.04,0.00
35.8675,-7.405,3.8,-24.36,7.34,4.65,24.94,26.19,23.59,85.15,84.03,84.03,0.87,0.00
35.8840,-8.009,0.0,8.99,1.16,-5.05,8.02,-2.89,6.98,82.69,80.90,80.90,7.36,13.08
35.9005,-8.998,0.0,-8.20,4.33,0.03,8.94,11.43,9.18,83.96,81.30,81.30,3.61,8.01
35.9170,-9.899,0.0,-10.06,4.37,0.83,10.67,12.55,10.74,83.80,81.42,81.42,2.90,6.45
35.9335,-10.685,0.0,-9.71,4.12,0.88,10.32,11.56,10.33,83.64,81.30,81.30,2.31,5.33
35.9500,-7.742,0.0,-13.04,4.69,2.21,13.56,14.08,13.31,82.59,80.65,80.65,1.33,1.53
35.9665,-3.512,4.8,-6.38,2.96,0.52,7.14,3.89,6.77,84.27,82.01,82.01,1.85,0.00
35.9830,0.074,9.1,24.13,4.36,-6.78,23.11,-32.10,20.55,81.28,89.69,89.69,4.90,0.00
35.9995,0.300,11.2,-13.99,4.85,2.27,14.64,14.19,13.29,84.06,81.67,81.67,0.27,0.00
36.0160,0.266,10.0,-15.95,5.35,2.68,16.64,15.84,15.18,84.56,82.13,82.13,0.38,0.00
36.0325,0.380,6.4,-17.88,5.80,3.09,18.53,18.54,16.66,84.13,81.98,81.98,0.15,0.00
36.0490,0.473,0.0,27.11,2.46,-10.60,25.83,-22.88,21.71,84.44,87.48,87.48,7.56,22.27
36.0655,-0.040,0.0,3.40,2.32,-3.58,2.38,1.14,1.66,83.08,80.55,80.55,5.12,9.71
36.0820,-0.353,0.0,-17.98,7.55,2.72,18.86,22.89,16.88,84.64,83.09,83.09,6.53,9.61
36.0985,3.543,0.0,-3.28,3.63,-0.92,4.64,3.51,4.88,83.57,81.21,81.21,1.66,5.54
36.1150,8.072,5.8,-20.55,6.16,4.03,21.03,21.73,18.22,83.53,82.08,82.08,0.52,0.00
36.1315,11.941,9.9,23.74,4.70,-6.61,22.89,-30.77,19.25,80.40,88.47,88.47,5.04,0.00
36.1480,12.493,10.7,-14.78,4.99,2.47,15.41,15.02,12.97,84.09,81.76,81.76,0.31,0.00
36.1645,12.467,8.2,-16.85,5.50,2.92,17.49,17.28,14.60,84.35,82.12,82.12,0.08,0.00
36.1810,12.404,3.0,-26.46,7.00,6.37,26.62,25.24,21.85,84.02,83.55,83.55,1.41,0.00
36.1975,11.162,0.0,-20.99,6.44,4.35,21.16,23.11,18.92,84.31,83.55,83.55,1.94,8.37
36.2140,9.779,0.0,-8.95,3.51,1.03,9.27,11.19,8.37,83.09,81.28,81.28,2.98,7.67
36.2305,10.778,0.0,46.28,7.17,-14.57,45.05,-44.09,35.49,80.00,94.75,94.75,8.68,21.52
36.2470,11.983,6.9,7.21,2.91,-3.58,6.85,-7.90,6.61,81.11,80.73,80.73,2.34,0.00
36.2635,10.575,15.2,-16.98,5.47,3.19,17.55,17.15,14.67,84.87,82.68,82.68,0.19,0.00
36.2800,9.029,20.8,-18.01,5.66,3.42,18.57,18.28,16.19,84.80,82.71,82.71,0.14,0.00
36.2965,7.595,23.8,-20.97,6.40,4.06,21.52,21.87,18.75,84.70,83.01,83.01,0.29,0.00
36.3130,6.774,24.3,-29.03,7.94,6.44,29.35,29.71,25.71,85.30,85.32,85.32,0.85,0.00
36.3295,6.164,23.3,-29.57,7.70,6.71,29.76,29.69,26.33,84.62,84.89,84.89,1.03,0.00
36.3460,5.665,20.8,-51.42,17.05,7.58,52.97,61.74,49.08,88.78,98.00,98.00,3.80,0.00
36.3625,9.716,17.3,0.52,2.60,-1.53,2.05,-3.35,2.64,82.34,80.78,80.78,2.12,0.00
36.3790,13.556,12.1,-14.76,5.14,2.02,15.55,14.38,13.05,82.73,80.17,80.17,0.68,0.00
36.3955,15.833,4.4,10.16,0.95,-3.52,9.47,-11.61,7.16,78.79,79.87,79.87,3.26,0.00
36.4120,14.629,0.0,52.25,10.93,-16.46,51.56,-41.59,41.77,77.83,90.66,90.66,18.01,20.92
36.4285,12.557,0.0,14.28,2.51,-6.55,13.30,-9.51,11.28,82.75,82.12,82.12,7.28,10.50
36.4450,10.726,0.0,1.53,2.22,-2.53,1.03,1.83,2.28,83.47,81.32,81.32,4.75,7.54
36.4615,11.335,0.4,23.26,9.24,-5.48,24.62,-22.57,23.24,80.56,87.62,87.62,8.33,12.82
36.4780,14.832,8.3,-8.47,3.51,1.23,9.25,5.63,7.38,85.78,83.37,83.37,2.63,0.00
36.4945,17.589,16.0,11.46,47.07,-2.17,48.94,0.21,30.60,93.57,83.26,83.26,32.06,49.82
36.5110,20.023,30.9,-12.53,24.24,4.20,26.91,13.55,25.72,86.07,83.07,83.07,17.98,20.56
36.5275,22.121,46.4,-18.81,5.76,4.15,19.11,19.49,17.40,84.87,83.34,83.34,1.28,3.29
36.5440,23.837,60.7,-16.67,5.40,3.36,17.11,17.91,15.75,84.54,82.77,82.77,0.96,2.13
36.5605,24.290,72.9,10.66,2.38,-3.71,10.17,-12.97,8.05,80.97,82.57,82.57,4.61,0.00
36.5770,21.953,80.6,-18.64,5.78,3.85,19.14,18.58,18.03,85.55,83.48,83.48,0.78,0.00
36.5935,19.511,85.6,-18.97,5.86,3.86,19.49,19.01,18.76,85.39,83.36,83.36,0.68,0.00
36.6100,17.161,88.0,-18.85,5.85,3.76,19.38,18.91,19.02,85.15,83.12,83.12,0.64,0.00
36.6265,14.905,88.0,-18.71,5.86,3.65,19.27,18.79,19.20,84.93,82.88,82.88,0.59,0.00
36.6430,13.090,85.7,-41.71,11.40,9.48,41.96,42.05,41.78,86.56,89.61,89.61,3.66,0.00
36.6595,11.677,83.6,-35.41,9.59,7.85,35.71,35.00,35.83,85.64,86.70,86.70,2.52,0.00
36.6760,10.372,81.4,-28.96,8.12,5.86,29.40,28.86,29.75,84.54,84.07,84.07,1.65,0.00
36.6925,12.070,78.7,-3.98,13.94,-1.77,14.52,1.68,7.11,84.10,81.75,81.75,3.15,0.00
36.7090,15.763,74.8,-11.84,4.77,1.24,12.74,11.91,12.77,82.35,79.76,79.76,0.72,0.00
36.7255,18.701,68.0,-13.43,5.38,1.72,14.39,13.62,14.46,82.40,79.98,79.98,0.57,0.00
36.7420,18.911,61.9,67.38,12.26,-20.30,66.32,-54.98,68.37,73.20,94.86,94.86,19.20,22.46
36.7585,15.888,59.7,-7.08,4.87,-0.03,8.39,9.17,8.17,83.67,81.14,81.14,2.51,5.59
36.7750,13.343,57.9,-13.38,5.07,2.25,13.96,16.08,14.10,83.24,81.54,81.54,3.00,5.90
36.7915,11.232,56.2,-20.05,6.66,3.81,20.69,21.28,20.65,83.27,81.68,81.68,1.48,0.00
36.8080,9.552,53.0,-40.83,14.21,8.34,41.98,47.59,40.17,85.52,90.96,90.96,9.26,0.00
36.8245,12.152,50.8,1.06,10.38,-1.62,10.12,-1.40,5.90,81.81,80.70,80.70,1.76,0.00
36.8410,15.233,49.0,54.41,10.44,-16.07,53.55,-55.36,50.12,82.90,104.84,104.84,9.66,25.60
36.8575,14.256,49.0,-8.69,18.18,1.01,20.00,8.27,10.65,83.47,82.24,82.24,1.69,0.00
36.8740,11.937,45.8,-27.08,12.40,6.44,29.11,28.49,22.07,85.53,85.57,85.57,4.26,0.00
36.8905,9.840,40.9,-9.49,3.57,1.85,9.80,12.75,9.54,83.77,82.72,82.72,4.44,9.14
36.9070,7.959,36.6,-24.84,11.27,4.98,26.67,27.28,21.27,84.49,83.95,83.95,3.58,0.00
36.9235,6.305,30.5,-21.71,8.26,4.37,22.77,22.48,18.80,84.63,83.20,83.20,3.30,0.00
36.9400,7.416,23.0,-3.49,28.16,-2.01,28.62,2.03,27.42,84.92,86.80,86.80,2.98,0.00
36.9565,10.015,14.7,-10.38,7.00,0.97,12.43,10.83,10.47,83.04,80.47,80.47,2.60,0.00
36.9730,11.797,5.1,40.18,21.92,-10.46,45.02,-33.59,34.47,78.56,90.48,90.48,15.64,23.38
36.9895,11.565,1.3,138.19,45.25,-42.81,140.15,-125.87,101.64,71.88,153.69,153.69,27.43,36.47
37.0060,7.435,4.0,11.79,8.18,-4.97,13.28,-7.83,7.62,83.44,84.12,84.12,6.47,10.77
37.0225,4.098,7.9,-0.92,4.97,-0.82,4.57,3.99,4.56,84.59,83.31,83.31,4.26,7.52
37.0390,1.853,15.6,28.93,6.23,-10.31,27.93,-26.05,20.11,82.39,88.50,88.50,8.66,13.61
37.0555,0.576,28.5,16.61,4.27,-6.75,15.86,-14.15,11.84,84.42,86.04,86.04,5.95,8.65
37.0720,0.047,43.3,-12.89,8.77,2.67,15.31,12.33,15.55,86.84,84.37,84.37,3.39,0.00
37.0885,0.223,56.4,-11.39,9.65,3.30,14.61,13.92,14.12,86.33,85.10,85.10,5.06,0.00
37.1050,0.766,66.1,-18.38,9.61,5.35,20.08,19.88,20.25,86.47,85.70,85.70,2.55,0.00
37.1215,3.589,72.2,6.64,5.58,-4.56,7.07,-11.06,7.73,89.57,88.37,88.37,6.66,0.00
37.1380,8.924,76.3,-4.88,5.93,0.10,7.57,4.59,5.58,85.30,83.16,83.16,1.99,0.00
37.1545,11.686,76.7,-0.13,14.13,-0.96,13.87,0.22,1.81,83.96,83.31,83.31,2.66,0.00
37.1710,12.527,72.6,-13.90,7.89,2.88,15.68,14.66,13.38,86.42,84.24,84.24,1.32,0.00
37.1875,13.279,65.1,-13.77,7.80,2.78,15.54,14.61,12.61,86.25,84.05,84.05,1.83,0.00
