eval_id,Q_pitch,R,fitness,rms_pitch_wobble_deg,max_pitch_deviation_deg,pitch_settle_time_s,pitch_oscillations_count,max_wheel_pos_drift_m,control_effort_integral,peak_torque_nm,max_bearing_load_n,pass_fail
29,88.88844323337457,1.8621509909232,0.29653909694602953,0.10644167770074085,0.35369308651644515,0.05000000000000004,94,0.001984093936611102,0.728332338237579,0.24482522519016212,90.45039718887901,True
30,108.84778406204245,0.5754755099649382,0.450129279161472,0.1079553650697139,0.3385373161044867,0.05000000000000004,69,0.0021762502520713926,1.286100054484236,0.5048686946211315,90.45796411399272,True
31,60.70141377028632,1.6142620122165265,0.3146769389849647,0.10992316118992232,0.3900873787062902,0.05000000000000004,98,0.0022273713315990934,0.7739448980997488,0.27775975717738766,90.43072320452275,True
32,77.41635201204852,0.5768325838111604,0.4400062560076833,0.10030828342894298,0.2576493016105177,0.05000000000000004,102,0.0025795749484849354,1.1861461394157342,0.5183049279247552,90.45188865100269,True
33,18.55968756492622,1.8047767712867744,0.30777351183723545,0.10663402069579968,0.29205345162050045,0.05000000000000004,101,0.002465158976809205,0.7433732483473701,0.28283559676711206,90.42876937488839,True
34,85.74494881057056,1.1912903574250584,0.3442557135423164,0.10469700809684047,0.3370875105854232,0.05000000000000004,95,0.00260178086149542,0.8685147573610632,0.3722786479101532,90.4469830646374,True
35,133.7480766972459,1.3850773408125572,0.3235180194494746,0.09778995142300262,0.2886579127624176,0.05000000000000004,85,0.0022025456116528397,0.8436280851787394,0.30554508463258157,90.4265578076233,True
36,88.14863342273424,0.8580833387724032,0.3805046664981968,0.09935603900284341,0.3870514836325143,0.05000000000000004,95,0.0023259437764229706,1.0386103018895667,0.3314448666938314,90.46960728174713,True
37,47.231769838229546,1.2783360874887122,0.2901984723083687,0.10085246054963162,0.31205529412731137,0.05000000000000004,91,0.0024322529363898365,0.7094813814041445,0.2650069215020196,90.4265056130302,True
38,23.478774229986257,0.965093941381615,0.3599978840035434,0.11175053831081551,0.31122418296808285,0.05000000000000004,105,0.0026325569591036206,0.916981030548114,0.33025899650367974,90.44116833007418,True
39,35.221630226164265,1.8536938093949193,0.30975099616201235,0.10559123314968742,0.3205008406129086,0.05000000000000004,97,0.002590948270957052,0.747300611492052,0.31671160374933005,90.43658587227574,True
40,27.267500592747894,1.991132713575121,0.296766126260539,0.10828669126359813,0.30848967460340315,0.05000000000000004,91,0.0021612619233171877,0.709723869011543,0.30088230117550585,90.4383235808358,True
41,111.74532675557344,1.493519999234645,0.3398628102949411,0.10227950799571883,0.30626269314800636,0.05000000000000004,93,0.002291711405094726,0.8619722708330997,0.36499597107359727,90.43527324643024,True
42,22.031175740882006,0.5500547374505058,0.4210558257689083,0.10367435113035242,0.3112307085456463,0.05000000000000004,91,0.0025398965040585725,1.1509006974728826,0.45852931647735007,90.46247423092437,True
43,39.59474905385899,0.33591519987008756,0.5492602097579483,0.10268028113809154,0.27723003068373164,0.05000000000000004,89,0.002679119291007576,1.6035838047323105,0.6225632226143261,90.45776153686222,True
44,21.063779638367876,1.0686654563751588,0.343853100643877,0.10187314718598696,0.2568037937084142,0.05000000000000004,87,0.0023622331444211157,0.9047918415317234,0.32933434757667085,90.44140681914608,True
