run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
553,s04_vel_pi_staircase,g000068_c7,68,,,,,,0.5960141638738371,0.004158246917380208,,,,,,,6.6265,15.2412,7.2489,0.0,0.461,13.0,13.0,,,,,,2.04565,PASS,
554,s04_vel_pi_staircase,g000069_c0,69,,,,,,0.5751303531196096,0.004187218619954095,,,,,,,6.6025,15.2386,7.2408,0.0,0.4611,13.0,13.0,,,,,,2.04355,PASS,
555,s04_vel_pi_staircase,g000069_c1,69,,,,,,0.6334378339400852,0.004166396106875536,,,,,,,6.7395,15.2268,7.3016,0.0,0.4798,13.0,13.0,,,,,,2.11335,PASS,
556,s04_vel_pi_staircase,g000069_c2,69,,,,,,0.5980451251721889,0.003923448167117825,,,,,,,6.6267,15.2299,7.2448,0.0,0.4603,13.0,13.0,,,,,,2.04357,PASS,
557,s04_vel_pi_staircase,g000069_c3,69,,,,,,0.5865694782505647,0.0042392941064912345,,,,,,,6.6176,15.2397,7.2434,0.0,0.4599,13.0,13.0,,,,,,2.04146,PASS,
558,s04_vel_pi_staircase,g000069_c4,69,,,,,,0.6154771483205158,0.004120981636661325,,,,,,,6.6516,15.2506,7.2548,0.0,0.4624,13.0,13.0,,,,,,2.05236,PASS,
559,s04_vel_pi_staircase,g000069_c5,69,,,,,,0.6227451412298503,0.00400723812244305,,,,,,,6.6648,15.2261,7.2664,0.0,0.4654,13.0,13.0,,,,,,2.06268,PASS,
560,s04_vel_pi_staircase,g000069_c6,69,,,,,,0.6069866194407783,0.004034953352407068,,,,,,,6.6372,15.2406,7.2385,0.0,0.4604,13.0,13.0,,,,,,2.04492,PASS,
561,s04_vel_pi_staircase,g000069_c7,69,,,,,,0.6210691162983405,0.004162979597829714,,,,,,,6.6628,15.2392,7.256,0.0,0.4662,13.0,13.0,,,,,,2.06488,PASS,
562,s04_vel_pi_staircase,g000070_c0,70,,,,,,0.5755935219912359,0.004105068467608676,,,,,,,6.6,15.2404,7.2298,0.0,0.4615,13.0,13.0,,,,,,2.0445,PASS,
563,s04_vel_pi_staircase,g000070_c1,70,,,,,,0.5731409639852403,0.004136033048816452,,,,,,,6.5998,15.2331,7.2505,0.0,0.4618,13.0,13.0,,,,,,2.04538,PASS,
564,s04_vel_pi_staircase,g000070_c2,70,,,,,,0.594415495462667,0.004199451450524679,,,,,,,6.6236,15.2338,7.2354,0.0,0.4608,13.0,13.0,,,,,,2.04476,PASS,
565,s04_vel_pi_staircase,g000070_c3,70,,,,,,0.5947286473978595,0.004211915136493687,,,,,,,6.6285,15.2422,7.2319,0.0,0.4604,13.0,13.0,,,,,,2.04405,PASS,
566,s04_vel_pi_staircase,g000070_c4,70,,,,,,0.5708572026771377,0.004193678389647943,,,,,,,6.6013,15.2351,7.2328,0.0,0.4612,13.0,13.0,,,,,,2.04373,PASS,
567,s04_vel_pi_staircase,g000070_c5,70,,,,,,0.5667287377356702,0.004342724608684982,,,,,,,6.593,15.2447,7.2341,0.0,0.4612,13.0,13.0,,,,,,2.0429,PASS,
568,s04_vel_pi_staircase,g000070_c6,70,,,,,,0.5798612180772673,0.0043100251956042085,,,,,,,6.6127,15.2311,7.2391,0.0,0.4616,13.0,13.0,,,,,,2.04607,PASS,
569,s04_vel_pi_staircase,g000070_c7,70,,,,,,0.576261989842971,0.00420692993181606,,,,,,,6.6048,15.2381,7.2479,0.0,0.4608,13.0,13.0,,,,,,2.04288,PASS,
570,s04_vel_pi_staircase,g000071_c0,71,,,,,,0.595298257640001,0.004215694561071323,,,,,,,6.6258,15.2354,7.2403,0.0,0.4605,13.0,13.0,,,,,,2.04408,PASS,
571,s04_vel_pi_staircase,g000071_c1,71,,,,,,0.5891773731000751,0.004197596023302572,,,,,,,6.6175,15.2264,7.2422,0.0,0.4606,13.0,13.0,,,,,,2.04355,PASS,
572,s04_vel_pi_staircase,g000071_c2,71,,,,,,0.5919586001083549,0.004334233719254624,,,,,,,6.6206,15.227,7.2418,0.0,0.4604,13.0,13.0,,,,,,2.04326,PASS,
573,s04_vel_pi_staircase,g000071_c3,71,,,,,,0.5975075193321033,0.004076573064809973,,,,,,,6.6258,15.2362,7.2217,0.0,0.4607,13.0,13.0,,,,,,2.04468,PASS,
574,s04_vel_pi_staircase,g000071_c4,71,,,,,,0.5930018699040646,0.004103054683434035,,,,,,,6.6197,15.2476,7.2359,0.0,0.4609,13.0,13.0,,,,,,2.04467,PASS,
575,s04_vel_pi_staircase,g000071_c5,71,,,,,,0.5851582577528229,0.0043210420114859075,,,,,,,6.6197,15.2378,7.2397,0.0,0.4611,13.0,13.0,,,,,,2.04527,PASS,
576,s04_vel_pi_staircase,g000071_c6,71,,,,,,0.6024155522408245,0.004174272704433495,,,,,,,6.6319,15.238,7.2358,0.0,0.4606,13.0,13.0,,,,,,2.04499,PASS,
577,s04_vel_pi_staircase,g000071_c7,71,,,,,,0.5706307815104066,0.004145746958166673,,,,,,,6.5981,15.2274,7.2462,0.0,0.4615,13.0,13.0,,,,,,2.04431,PASS,
578,s04_vel_pi_staircase,g000072_c0,72,,,,,,0.6028064565750599,0.004329348927780346,,,,,,,6.635,15.2392,7.2429,0.0,0.4608,13.0,13.0,,,,,,2.0459,PASS,
579,s04_vel_pi_staircase,g000072_c1,72,,,,,,0.5675848899574132,0.0042841595521130905,,,,,,,6.5957,15.2493,7.2381,0.0,0.4616,13.0,13.0,,,,,,2.04437,PASS,
580,s04_vel_pi_staircase,g000072_c2,72,,,,,,0.5842158161946278,0.004093468561180373,,,,,,,6.6127,15.2502,7.2372,0.0,0.4617,13.0,13.0,,,,,,2.04637,PASS,
581,s04_vel_pi_staircase,g000072_c3,72,,,,,,0.5847944636888944,0.004335275020910578,,,,,,,6.6134,15.2465,7.2316,0.0,0.4603,13.0,13.0,,,,,,2.04224,PASS,
582,s04_vel_pi_staircase,g000072_c4,72,,,,,,0.5912196948864685,0.004231966762968683,,,,,,,6.6199,15.25,7.2411,0.0,0.4612,13.0,13.0,,,,,,2.04559,PASS,
583,s04_vel_pi_staircase,g000072_c5,72,,,,,,0.5844187895236689,0.004340624076279665,,,,,,,6.6153,15.2317,7.2506,0.0,0.4617,13.0,13.0,,,,,,2.04663,PASS,
584,s04_vel_pi_staircase,g000072_c6,72,,,,,,0.5650777867546366,0.004204855424996223,,,,,,,6.5934,15.2439,7.2493,0.0,0.4614,13.0,13.0,,,,,,2.04354,PASS,
585,s04_vel_pi_staircase,g000072_c7,72,,,,,,0.6008868429599364,0.004289113137611579,,,,,,,6.6355,15.2481,7.2341,0.0,0.4608,13.0,13.0,,,,,,2.04595,PASS,
586,s04_vel_pi_staircase,g000073_c0,73,,,,,,0.5889429056612108,0.0043554792543463484,,,,,,,6.6183,15.2246,7.2414,0.0,0.4605,13.0,13.0,,,,,,2.04333,PASS,
587,s04_vel_pi_staircase,g000073_c1,73,,,,,,0.5807823987031748,0.004222060424417015,,,,,,,6.6083,15.2273,7.2313,0.0,0.4604,13.0,13.0,,,,,,2.04203,PASS,
588,s04_vel_pi_staircase,g000073_c2,73,,,,,,0.5990606203486596,0.004165530745853203,,,,,,,6.6275,15.2417,7.2362,0.0,0.4609,13.0,13.0,,,,,,2.04545,PASS,
589,s04_vel_pi_staircase,g000073_c3,73,,,,,,0.5796324610191492,0.0042135346139723275,,,,,,,6.6082,15.2403,7.2438,0.0,0.4617,13.0,13.0,,,,,,2.04592,PASS,
590,s04_vel_pi_staircase,g000073_c4,73,,,,,,0.5885901779812768,0.004207947491681207,,,,,,,6.6187,15.2461,7.225,0.0,0.4607,13.0,13.0,,,,,,2.04397,PASS,
591,s04_vel_pi_staircase,g000073_c5,73,,,,,,0.5986181437434028,0.004240766032724805,,,,,,,6.6344,15.2494,7.2306,0.0,0.4605,13.0,13.0,,,,,,2.04494,PASS,
592,s04_vel_pi_staircase,g000073_c6,73,,,,,,0.5810011227727668,0.004388072150152705,,,,,,,6.6118,15.2266,7.243,0.0,0.4611,13.0,13.0,,,,,,2.04448,PASS,
593,s04_vel_pi_staircase,g000073_c7,73,,,,,,0.596031746717974,0.004352392738952191,,,,,,,6.625,15.2568,7.2251,0.0,0.4604,13.0,13.0,,,,,,2.0437,PASS,
594,s04_vel_pi_staircase,g000074_c0,74,,,,,,0.6009403865459145,0.0041675447209634205,,,,,,,6.631,15.2373,7.2434,0.0,0.4603,13.0,13.0,,,,,,2.044,PASS,
595,s04_vel_pi_staircase,g000074_c1,74,,,,,,0.5932891268245363,0.004152629533079511,,,,,,,6.6214,15.2435,7.23,0.0,0.4601,13.0,13.0,,,,,,2.04244,PASS,
596,s04_vel_pi_staircase,g000074_c2,74,,,,,,0.5914141492227447,0.004206187861881009,,,,,,,6.6204,15.2297,7.2416,0.0,0.4608,13.0,13.0,,,,,,2.04444,PASS,
597,s04_vel_pi_staircase,g000074_c3,74,,,,,,0.5788549734603514,0.0041264922523084925,,,,,,,6.6066,15.2256,7.2414,0.0,0.4615,13.0,13.0,,,,,,2.04516,PASS,
598,s04_vel_pi_staircase,g000074_c4,74,,,,,,0.5754521580967895,0.004044960360027683,,,,,,,6.6041,15.2308,7.2457,0.0,0.4607,13.0,13.0,,,,,,2.04251,PASS,
599,s04_vel_pi_staircase,g000074_c5,74,,,,,,0.5835426624572962,0.004300201744483237,,,,,,,6.617,15.2445,7.2376,0.0,0.4607,13.0,13.0,,,,,,2.0438,PASS,
600,s04_vel_pi_staircase,g000074_c6,74,,,,,,0.5838164217416384,0.004292957674539743,,,,,,,6.6142,15.2294,7.2423,0.0,0.4609,13.0,13.0,,,,,,2.04412,PASS,
601,s04_vel_pi_staircase,g000074_c7,74,,,,,,0.5710569905549906,0.004392851353824027,,,,,,,6.5998,15.242,7.2447,0.0,0.4615,13.0,13.0,,,,,,2.04448,PASS,
602,s04_vel_pi_staircase,g000075_c0,75,,,,,,0.5827138281430513,0.0042013495346228955,,,,,,,6.611,15.2504,7.2369,0.0,0.4607,13.0,13.0,,,,,,2.0432,PASS,
603,s04_vel_pi_staircase,g000075_c1,75,,,,,,0.5772665061875868,0.004291817012468677,,,,,,,6.6076,15.2407,7.2489,0.0,0.4614,13.0,13.0,,,,,,2.04496,PASS,
604,s04_vel_pi_staircase,g000075_c2,75,,,,,,0.5870444172188302,0.004297963334201369,,,,,,,6.6171,15.2296,7.2409,0.0,0.4603,13.0,13.0,,,,,,2.04261,PASS,
605,s04_vel_pi_staircase,g000075_c3,75,,,,,,0.59015756599606,0.004211319778624074,,,,,,,6.6203,15.2495,7.2417,0.0,0.4599,13.0,13.0,,,,,,2.04173,PASS,
606,s04_vel_pi_staircase,g000075_c4,75,,,,,,0.5682937527455889,0.004270899878674024,,,,,,,6.5957,15.2344,7.2421,0.0,0.4616,13.0,13.0,,,,,,2.04437,PASS,
607,s04_vel_pi_staircase,g000075_c5,75,,,,,,0.5955707989036528,0.004293483936730811,,,,,,,6.6283,15.233,7.2341,0.0,0.4605,13.0,13.0,,,,,,2.04433,PASS,
608,s04_vel_pi_staircase,g000075_c6,75,,,,,,0.5740619376710471,0.004224454802666708,,,,,,,6.5992,15.2181,7.235,0.0,0.4612,13.0,13.0,,,,,,2.04352,PASS,
609,s04_vel_pi_staircase,g000075_c7,75,,,,,,0.5949653034427627,0.00435982753170712,,,,,,,6.6309,15.2323,7.2372,0.0,0.4605,13.0,13.0,,,,,,2.04459,PASS,
610,s04_vel_pi_staircase,g000076_c0,76,,,,,,0.5779313084856372,0.004183942473311194,,,,,,,6.6047,15.225,7.2344,0.0,0.4613,13.0,13.0,,,,,,2.04437,PASS,
611,s04_vel_pi_staircase,g000076_c1,76,,,,,,0.5653882531688131,0.004226974813907562,,,,,,,6.5931,15.2515,7.2416,0.0,0.4611,13.0,13.0,,,,,,2.04261,PASS,
612,s04_vel_pi_staircase,g000076_c2,76,,,,,,0.5673771974530986,0.0041686716378432085,,,,,,,6.5951,15.2489,7.2456,0.0,0.4612,13.0,13.0,,,,,,2.04311,PASS,
613,s04_vel_pi_staircase,g000076_c3,76,,,,,,0.5883440036230257,0.004179962440574193,,,,,,,6.6233,15.2285,7.2377,0.0,0.4609,13.0,13.0,,,,,,2.04503,PASS,
614,s04_vel_pi_staircase,g000076_c4,76,,,,,,0.5826391766673648,0.004197030779452572,,,,,,,6.6092,15.2493,7.2378,0.0,0.4607,13.0,13.0,,,,,,2.04302,PASS,
615,s04_vel_pi_staircase,g000076_c5,76,,,,,,0.5976637233076776,0.004251379832902042,,,,,,,6.6248,15.2327,7.2227,0.0,0.4603,13.0,13.0,,,,,,2.04338,PASS,
616,s04_vel_pi_staircase,g000076_c6,76,,,,,,0.5922773575026539,0.004220416639477846,,,,,,,6.6203,15.2323,7.2257,0.0,0.4607,13.0,13.0,,,,,,2.04413,PASS,
617,s04_vel_pi_staircase,g000076_c7,76,,,,,,0.5606924165813483,0.004296039950669922,,,,,,,6.5869,15.2352,7.2487,0.0,0.4618,13.0,13.0,,,,,,2.04409,PASS,
618,s04_vel_pi_staircase,g000077_c0,77,,,,,,0.5961410023373098,0.004123335717742462,,,,,,,6.6261,15.2286,7.2413,0.0,0.4611,13.0,13.0,,,,,,2.04591,PASS,
619,s04_vel_pi_staircase,g000077_c1,77,,,,,,0.5967142321181128,0.004208093976853387,,,,,,,6.6285,15.2342,7.2457,0.0,0.4614,13.0,13.0,,,,,,2.04705,PASS,
620,s04_vel_pi_staircase,g000077_c2,77,,,,,,0.5788927158735301,0.004247410565914099,,,,,,,6.6068,15.2321,7.2397,0.0,0.4603,13.0,13.0,,,,,,2.04158,PASS,
621,s04_vel_pi_staircase,g000077_c3,77,,,,,,0.5851159132006837,0.004254415755923829,,,,,,,6.6129,15.2248,7.2355,0.0,0.4606,13.0,13.0,,,,,,2.04309,PASS,
622,s04_vel_pi_staircase,g000077_c4,77,,,,,,0.575029570089136,0.004216353491949992,,,,,,,6.6017,15.2364,7.2491,0.0,0.4608,13.0,13.0,,,,,,2.04257,PASS,
623,s04_vel_pi_staircase,g000077_c5,77,,,,,,0.58236905014317,0.0040410751576782054,,,,,,,6.6138,15.2322,7.2349,0.0,0.4615,13.0,13.0,,,,,,2.04588,PASS,
624,s04_vel_pi_staircase,g000077_c6,77,,,,,,0.5883462554965316,0.004383904087729039,,,,,,,6.6205,15.2479,7.2507,0.0,0.461,13.0,13.0,,,,,,2.04505,PASS,
625,s04_vel_pi_staircase,g000077_c7,77,,,,,,0.6023889818464618,0.004339515245391713,,,,,,,6.6345,15.2483,7.2468,0.0,0.4606,13.0,13.0,,,,,,2.04525,PASS,
626,s04_vel_pi_staircase,g000078_c0,78,,,,,,0.6159423189070031,0.0043417451587717554,,,,,,,6.6546,15.2324,7.2386,0.0,0.4619,13.0,13.0,,,,,,2.05116,PASS,
627,s04_vel_pi_staircase,g000078_c1,78,,,,,,0.5665012172960024,0.004181191767135189,,,,,,,6.5973,15.2522,7.2387,0.0,0.4616,13.0,13.0,,,,,,2.04453,PASS,
628,s04_vel_pi_staircase,g000078_c2,78,,,,,,0.594862820792286,0.004169432188878315,,,,,,,6.6287,15.2439,7.2385,0.0,0.4607,13.0,13.0,,,,,,2.04497,PASS,
629,s04_vel_pi_staircase,g000078_c3,78,,,,,,0.6055283797580072,0.004198069628940241,,,,,,,6.6403,15.2504,7.2317,0.0,0.461,13.0,13.0,,,,,,2.04703,PASS,
630,s04_vel_pi_staircase,g000078_c4,78,,,,,,0.5858554994157003,0.004440699649430755,,,,,,,6.6149,15.2404,7.2359,0.0,0.461,13.0,13.0,,,,,,2.04449,PASS,
631,s04_vel_pi_staircase,g000078_c5,78,,,,,,0.5973348112691927,0.004353907367728054,,,,,,,6.6352,15.2348,7.2356,0.0,0.46,13.0,13.0,,,,,,2.04352,PASS,
632,s04_vel_pi_staircase,g000078_c6,78,,,,,,0.587313376565166,0.00421556476428502,,,,,,,6.6174,15.246,7.2481,0.0,0.4603,13.0,13.0,,,,,,2.04264,PASS,
633,s04_vel_pi_staircase,g000078_c7,78,,,,,,0.5788459046346306,0.004351166936005083,,,,,,,6.6079,15.2573,7.2379,0.0,0.461,13.0,13.0,,,,,,2.04379,PASS,
634,s04_vel_pi_staircase,g000079_c0,79,,,,,,0.5987285965923684,0.004213011593429616,,,,,,,6.629,15.2364,7.2415,0.0,0.4612,13.0,13.0,,,,,,2.0465,PASS,
635,s04_vel_pi_staircase,g000079_c1,79,,,,,,0.5810812313120106,0.0043681296368661944,,,,,,,6.6111,15.2372,7.2416,0.0,0.4605,13.0,13.0,,,,,,2.04261,PASS,
636,s04_vel_pi_staircase,g000079_c2,79,,,,,,0.5913122805571972,0.004268325096526747,,,,,,,6.6195,15.2541,7.241,0.0,0.4604,13.0,13.0,,,,,,2.04315,PASS,
637,s04_vel_pi_staircase,g000079_c3,79,,,,,,0.5925445558599047,0.004258066660763087,,,,,,,6.6227,15.222,7.2507,0.0,0.4604,13.0,13.0,,,,,,2.04347,PASS,
638,s04_vel_pi_staircase,g000079_c4,79,,,,,,0.5805091313712231,0.004081756561362368,,,,,,,6.6099,15.2403,7.2475,0.0,0.4612,13.0,13.0,,,,,,2.04459,PASS,
639,s04_vel_pi_staircase,g000079_c5,79,,,,,,0.6141315130760288,0.0041817122676037705,,,,,,,6.6501,15.2432,7.232,0.0,0.4618,13.0,13.0,,,,,,2.05041,PASS,
640,s04_vel_pi_staircase,g000079_c6,79,,,,,,0.591567772074049,0.004175540249712487,,,,,,,6.6195,15.2478,7.2272,0.0,0.4611,13.0,13.0,,,,,,2.04525,PASS,
641,s04_vel_pi_staircase,g000079_c7,79,,,,,,0.6016810211873761,0.004080212338428229,,,,,,,6.6313,15.2435,7.2442,0.0,0.4603,13.0,13.0,,,,,,2.04403,PASS,
642,s04_vel_pi_staircase,g000080_c0,80,,,,,,0.598322030102568,0.004016647583791067,,,,,,,6.626,15.2474,7.2336,0.0,0.4607,13.0,13.0,,,,,,2.0447,PASS,
643,s04_vel_pi_staircase,g000080_c1,80,,,,,,0.6209820342938656,0.004126065315360101,,,,,,,6.6593,15.2419,7.2566,0.0,0.4667,13.0,13.0,,,,,,2.06603,PASS,
644,s04_vel_pi_staircase,g000080_c2,80,,,,,,0.5749254575645422,0.004310916513208987,,,,,,,6.603,15.2247,7.242,0.0,0.4616,13.0,13.0,,,,,,2.0451,PASS,
645,s04_vel_pi_staircase,g000080_c3,80,,,,,,0.5745100386133604,0.004257390628314152,,,,,,,6.602,15.253,7.2318,0.0,0.4609,13.0,13.0,,,,,,2.0429,PASS,
646,s04_vel_pi_staircase,g000080_c4,80,,,,,,0.600302914459048,0.004176450151940083,,,,,,,6.6309,15.2358,7.2454,0.0,0.4603,13.0,13.0,,,,,,2.04399,PASS,
647,s04_vel_pi_staircase,g000080_c5,80,,,,,,0.6028566403662228,0.0040704407859099845,,,,,,,6.6353,15.2359,7.2497,0.0,0.4624,13.0,13.0,,,,,,2.05073,PASS,
648,s04_vel_pi_staircase,g000080_c6,80,,,,,,0.5941783896944968,0.0042145709800276866,,,,,,,6.6252,15.2411,7.2441,0.0,0.4604,13.0,13.0,,,,,,2.04372,PASS,
649,s04_vel_pi_staircase,g000080_c7,80,,,,,,0.5929214963874678,0.004209249387932232,,,,,,,6.6279,15.2459,7.2326,0.0,0.4605,13.0,13.0,,,,,,2.04429,PASS,
650,s04_vel_pi_staircase,g000081_c0,81,,,,,,0.5772368021826417,0.00435981592549835,,,,,,,6.6069,15.2454,7.2436,0.0,0.4606,13.0,13.0,,,,,,2.04249,PASS,
651,s04_vel_pi_staircase,g000081_c1,81,,,,,,0.5949435011202463,0.00421671219288532,,,,,,,6.6246,15.2403,7.239,0.0,0.4609,13.0,13.0,,,,,,2.04516,PASS,
652,s04_vel_pi_staircase,g000081_c2,81,,,,,,0.5754823465958864,0.004143362576402042,,,,,,,6.6022,15.2443,7.2384,0.0,0.4617,13.0,13.0,,,,,,2.04532,PASS,
653,s04_vel_pi_staircase,g000081_c3,81,,,,,,0.5941162293580398,0.004175502843208328,,,,,,,6.6226,15.2372,7.2291,0.0,0.4603,13.0,13.0,,,,,,2.04316,PASS,
654,s04_vel_pi_staircase,g000081_c4,81,,,,,,0.6048489843000134,0.004298310012458609,,,,,,,6.6338,15.2324,7.2251,0.0,0.4603,13.0,13.0,,,,,,2.04428,PASS,
655,s04_vel_pi_staircase,g000081_c5,81,,,,,,0.5885347056067876,0.004472025650900826,,,,,,,6.6228,15.2351,7.2399,0.0,0.4613,13.0,13.0,,,,,,2.04618,PASS,
656,s04_vel_pi_staircase,g000081_c6,81,,,,,,0.5991968853720465,0.004029210661592647,,,,,,,6.6276,15.2381,7.2441,0.0,0.4613,13.0,13.0,,,,,,2.04666,PASS,
657,s04_vel_pi_staircase,g000081_c7,81,,,,,,0.5927400767755064,0.004335616734142305,,,,,,,6.6271,15.2643,7.2329,0.0,0.461,13.0,13.0,,,,,,2.04571,PASS,
658,s04_vel_pi_staircase,g000082_c0,82,,,,,,0.5600903184323195,0.004476928118287508,,,,,,,6.5878,15.2426,7.2393,0.0,0.4619,13.0,13.0,,,,,,2.04448,PASS,
659,s04_vel_pi_staircase,g000082_c1,82,,,,,,0.5723154176343093,0.00416258013514921,,,,,,,6.5999,15.232,7.2425,0.0,0.4609,13.0,13.0,,,,,,2.04269,PASS,
660,s04_vel_pi_staircase,g000082_c2,82,,,,,,0.5999959095379473,0.004140396323519109,,,,,,,6.633,15.2338,7.2496,0.0,0.4605,13.0,13.0,,,,,,2.0448,PASS,
661,s04_vel_pi_staircase,g000082_c3,82,,,,,,0.5779142818505637,0.004318979026731653,,,,,,,6.6074,15.2412,7.2399,0.0,0.4611,13.0,13.0,,,,,,2.04404,PASS,
662,s04_vel_pi_staircase,g000082_c4,82,,,,,,0.5602827219220817,0.0040852870869826936,,,,,,,6.5868,15.2383,7.2517,0.0,0.4616,13.0,13.0,,,,,,2.04348,PASS,
663,s04_vel_pi_staircase,g000082_c5,82,,,,,,0.5636137339360349,0.0042875264294156105,,,,,,,6.5912,15.2372,7.2455,0.0,0.4617,13.0,13.0,,,,,,2.04422,PASS,
664,s04_vel_pi_staircase,g000082_c6,82,,,,,,0.5770345891628422,0.004225436844892055,,,,,,,6.6054,15.2339,7.2402,0.0,0.4613,13.0,13.0,,,,,,2.04444,PASS,
665,s04_vel_pi_staircase,g000082_c7,82,,,,,,0.5863706489054985,0.004066507293837425,,,,,,,6.6143,15.2393,7.2391,0.0,0.4612,13.0,13.0,,,,,,2.04503,PASS,
666,s04_vel_pi_staircase,g000083_c0,83,,,,,,0.557611955521258,0.004236766232261046,,,,,,,6.5832,15.2489,7.2403,0.0,0.4618,13.0,13.0,,,,,,2.04372,PASS,
667,s04_vel_pi_staircase,g000083_c1,83,,,,,,0.5755121545169067,0.004206376891793933,,,,,,,6.6032,15.2359,7.2454,0.0,0.4609,13.0,13.0,,,,,,2.04302,PASS,
668,s04_vel_pi_staircase,g000083_c2,83,,,,,,0.5808341727041818,0.004380808911383775,,,,,,,6.6159,15.2452,7.2405,0.0,0.4609,13.0,13.0,,,,,,2.04429,PASS,
669,s04_vel_pi_staircase,g000083_c3,83,,,,,,0.5849475567334776,0.004271598244385416,,,,,,,6.6138,15.2404,7.2412,0.0,0.4604,13.0,13.0,,,,,,2.04258,PASS,
670,s04_vel_pi_staircase,g000083_c4,83,,,,,,0.6027531565777537,0.004223941159713203,,,,,,,6.6347,15.2293,7.2443,0.0,0.4609,13.0,13.0,,,,,,2.04617,PASS,
671,s04_vel_pi_staircase,g000083_c5,83,,,,,,0.5879992847294673,0.004174483484186656,,,,,,,6.6161,15.2554,7.2311,0.0,0.4607,13.0,13.0,,,,,,2.04371,PASS,
672,s04_vel_pi_staircase,g000083_c6,83,,,,,,0.5991666679462724,0.004416715242039907,,,,,,,6.6287,15.2354,7.2292,0.0,0.4609,13.0,13.0,,,,,,2.04557,PASS,
673,s04_vel_pi_staircase,g000083_c7,83,,,,,,0.5814593224678821,0.004338866975463172,,,,,,,6.6113,15.2544,7.243,0.0,0.4612,13.0,13.0,,,,,,2.04473,PASS,
674,s04_vel_pi_staircase,g000084_c0,84,,,,,,0.5914949958291948,0.00430366304427737,,,,,,,6.6209,15.2353,7.2365,0.0,0.4608,13.0,13.0,,,,,,2.04449,PASS,
675,s04_vel_pi_staircase,g000084_c1,84,,,,,,0.581453025259215,0.004237623008387876,,,,,,,6.6119,15.2379,7.249,0.0,0.461,13.0,13.0,,,,,,2.04419,PASS,
676,s04_vel_pi_staircase,g000084_c2,84,,,,,,0.6093033833192905,0.00429104785249318,,,,,,,6.6406,15.2376,7.2351,0.0,0.461,13.0,13.0,,,,,,2.04706,PASS,
677,s04_vel_pi_staircase,g000084_c3,84,,,,,,0.5917274130957765,0.00431752760539508,,,,,,,6.6209,15.2368,7.2369,0.0,0.4612,13.0,13.0,,,,,,2.04569,PASS,
678,s04_vel_pi_staircase,g000084_c4,84,,,,,,0.6067221939994846,0.0040431855937167974,,,,,,,6.6392,15.2321,7.2441,0.0,0.4617,13.0,13.0,,,,,,2.04902,PASS,
679,s04_vel_pi_staircase,g000084_c5,84,,,,,,0.5899979013947478,0.004362265216327563,,,,,,,6.6229,15.243,7.2473,0.0,0.4604,13.0,13.0,,,,,,2.04349,PASS,
680,s04_vel_pi_staircase,g000084_c6,84,,,,,,0.5745810808949793,0.00423738701399943,,,,,,,6.6045,15.2406,7.2524,0.0,0.4618,13.0,13.0,,,,,,2.04585,PASS,
681,s04_vel_pi_staircase,g000084_c7,84,,,,,,0.5854220042199936,0.00424445615606499,,,,,,,6.6158,15.2491,7.2495,0.0,0.461,13.0,13.0,,,,,,2.04458,PASS,
682,s04_vel_pi_staircase,g000085_c0,85,,,,,,0.6064255292470545,0.004116522370019659,,,,,,,6.6351,15.2372,7.2126,0.0,0.4601,13.0,13.0,,,,,,2.04381,PASS,
683,s04_vel_pi_staircase,g000085_c1,85,,,,,,0.5749952026137071,0.004370048687063231,,,,,,,6.6039,15.2358,7.2462,0.0,0.4617,13.0,13.0,,,,,,2.04549,PASS,
684,s04_vel_pi_staircase,g000085_c2,85,,,,,,0.562756524319413,0.004401811810017549,,,,,,,6.5905,15.2303,7.249,0.0,0.462,13.0,13.0,,,,,,2.04505,PASS,
685,s04_vel_pi_staircase,g000085_c3,85,,,,,,0.5780107790623871,0.004163691988784413,,,,,,,6.6049,15.2526,7.2362,0.0,0.461,13.0,13.0,,,,,,2.04349,PASS,
686,s04_vel_pi_staircase,g000085_c4,85,,,,,,0.5567703007202716,0.004309365518807809,,,,,,,6.5839,15.2474,7.2445,0.0,0.4619,13.0,13.0,,,,,,2.04409,PASS,
687,s04_vel_pi_staircase,g000085_c5,85,,,,,,0.5834930149667498,0.004213595384720384,,,,,,,6.6114,15.234,7.2456,0.0,0.4609,13.0,13.0,,,,,,2.04384,PASS,
688,s04_vel_pi_staircase,g000085_c6,85,,,,,,0.5771211216375267,0.004183133847178885,,,,,,,6.6045,15.253,7.2357,0.0,0.4613,13.0,13.0,,,,,,2.04435,PASS,
689,s04_vel_pi_staircase,g000085_c7,85,,,,,,0.5795671517242825,0.004333763688872673,,,,,,,6.6127,15.2356,7.2397,0.0,0.4609,13.0,13.0,,,,,,2.04397,PASS,
690,s04_vel_pi_staircase,g000086_c0,86,,,,,,0.5792178283224837,0.004220187977302137,,,,,,,6.6094,15.238,7.2457,0.0,0.4609,13.0,13.0,,,,,,2.04364,PASS,
