run_id,scenario,label,gen,timestamp,Q_PITCH,Q_PITCH_RATE,Q_VEL,R,KP_V,KI_V,KP_YAW,KI_YAW,LEG_K_S,LEG_B_S,LEG_K_ROLL,LEG_D_ROLL,rms_pitch_deg,max_pitch_deg,wheel_travel_m,wheel_liftoff_s,vel_track_rms_ms,hip_track_rms_rad,settle_time_s,survived_s,fitness_balance,fitness_disturbance,fitness_drive_slow,fitness_drive_med,fitness_obstacle,fitness,status,fail_reason
112,s07_drive_turn,g000013_c6,13,,,,,,,,0.2717087811910766,0.13212332392255788,,,,,8.1532,20.8508,49.5836,0.0,7.1886,0.013485,8.0,8.0,,,,,,12.06112,PASS,
113,s07_drive_turn,g000013_c7,13,,,,,,,,0.01048918297579821,0.5225863735137093,,,,,4.2015,15.2164,9.5034,0.0,0.2528,0.009869,1.068,8.0,,,,,,1.22355,PASS,
114,s07_drive_turn,g000014_c0,14,,,,,,,,0.6919197745149424,5.222191973868527,,,,,6.8178,17.6875,29.2375,0.0,5.3867,0.011757,1.052,8.0,,,,,,9.14973,PASS,
115,s07_drive_turn,g000014_c1,14,,,,,,,,0.09867733439151294,0.7930560873937019,,,,,4.1879,14.4683,9.4825,0.0,0.2537,0.009869,1.082,8.0,,,,,,0.98399,PASS,
116,s07_drive_turn,g000014_c2,14,,,,,,,,0.14021137447321794,1.0583091895489252,,,,,4.2183,15.1323,9.508,0.0,0.2544,0.009871,1.074,8.0,,,,,,0.96048,PASS,
117,s07_drive_turn,g000014_c3,14,,,,,,,,0.7074642188792458,0.3191815304278371,,,,,8.7103,22.7242,49.5719,0.0,7.1186,0.013499,8.0,8.0,,,,,,12.02803,PASS,
118,s07_drive_turn,g000014_c4,14,,,,,,,,0.03943959203125207,0.35384303042604864,,,,,4.2112,15.003,9.5004,0.0,0.2542,0.00987,1.078,8.0,,,,,,1.07797,PASS,
119,s07_drive_turn,g000014_c5,14,,,,,,,,0.27908253352562995,0.33101784374522725,,,,,8.1938,19.91,49.6979,0.0,7.2176,0.013517,8.0,8.0,,,,,,12.15608,PASS,
120,s07_drive_turn,g000014_c6,14,,,,,,,,0.17308786168107132,0.483907470461271,,,,,4.2083,14.8536,9.4942,0.0,0.2542,0.00987,1.078,8.0,,,,,,0.94793,PASS,
121,s07_drive_turn,g000014_c7,14,,,,,,,,0.8733688420838085,6.958347920717661,,,,,6.8051,18.3052,28.9587,0.0,5.3182,0.01172,1.05,8.0,,,,,,9.07571,PASS,
122,s07_drive_turn,g000015_c0,15,,,,,,,,0.13599978741449134,0.30856446263188897,,,,,4.2243,15.0765,9.5097,0.0,0.255,0.009871,1.076,8.0,,,,,,0.97053,PASS,
123,s07_drive_turn,g000015_c1,15,,,,,,,,0.26481253254024195,1.183038351193462,,,,,8.2453,20.0654,49.3689,0.0,7.1726,0.01348,8.0,8.0,,,,,,12.06478,PASS,
